,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
413851,3534,33251.0,10733.0,1154.0,1805.0,1385.0,22.0,226.0,490.0,161.0,13613.0,15722.0,8953.0,8.0,9/30/2012,0
414102,31071,241387.0,153482.0,110333.0,27386.0,10032.0,0.0,1614.0,4529.0,1728.0,54890.0,155171.0,0.0,59.0,9/30/2012,0
414652,10883,103974.0,61855.0,4094.0,15340.0,9361.0,566.0,794.0,1735.0,788.0,25157.0,67035.0,28563.0,22.0,9/30/2012,0
414764,25992,324704.0,120440.0,37265.0,39630.0,18663.0,0.0,1744.0,6912.0,2825.0,58991.0,220853.0,141735.0,105.0,9/30/2012,0
414858,10608,99624.0,66814.0,31512.0,19490.0,7665.0,0.0,938.0,3427.0,682.0,51018.0,36165.0,21101.0,44.0,9/30/2012,0
415677,46389,444460.0,257783.0,176130.0,49616.0,30116.0,0.0,3852.0,19316.0,2790.0,123791.0,184919.0,9063.0,272.0,9/30/2012,0
415770,9419,90825.0,74520.0,65778.0,7046.0,0.0,0.0,422.0,1746.0,149.0,8969.0,66576.0,0.0,16.0,9/30/2012,0
415855,1583,22184.0,8824.0,485.0,2613.0,665.0,0.0,84.0,359.0,32.0,8622.0,10700.0,7018.0,4.0,9/30/2012,0
416245,430954,3481570.0,2014479.0,529619.0,1116890.0,297619.0,0.0,49213.0,76207.0,15605.0,125396.0,2769299.0,952873.0,807.0,9/30/2012,0
416272,6810,73008.0,37392.0,28745.0,7619.0,56.0,0.0,843.0,1506.0,347.0,6445.0,48658.0,27694.0,15.0,9/30/2012,0
416339,7698,75622.0,51357.0,10763.0,13261.0,8639.0,0.0,589.0,1520.0,679.0,15816.0,49732.0,6880.0,23.0,9/30/2012,0
416348,42406,242538.0,190638.0,48186.0,93538.0,20733.0,0.0,3993.0,5183.0,1541.0,108104.0,81656.0,19207.0,74.0,9/30/2012,0
416357,9926,35822.0,22987.0,414.0,2395.0,2373.0,0.0,277.0,435.0,421.0,11503.0,11521.0,0.0,6.0,9/30/2012,0
416656,25664,205449.0,102310.0,28725.0,53358.0,6910.0,140.0,3063.0,4957.0,2870.0,61339.0,106229.0,56737.0,57.0,9/30/2012,0
416674,33081,311646.0,197276.0,95974.0,88080.0,11293.0,318.0,3384.0,8239.0,714.0,48979.0,191906.0,86581.0,88.0,9/30/2012,0
416973,5449,65026.0,47288.0,38528.0,7570.0,122.0,0.0,455.0,1771.0,232.0,8468.0,37427.0,7815.0,22.0,9/30/2012,0
417149,28626,273054.0,217832.0,64789.0,127976.0,16602.0,0.0,4074.0,5839.0,1305.0,60938.0,167163.0,18440.0,103.0,9/30/2012,0
417251,4672,45402.0,14249.0,1255.0,6120.0,1599.0,0.0,192.0,838.0,188.0,15178.0,24078.0,5726.0,11.0,9/30/2012,0
417626,76124,607533.0,319656.0,163712.0,128166.0,22186.0,0.0,3876.0,7841.0,1682.0,156213.0,373641.0,108073.0,79.0,9/30/2012,0
417710,5138,31228.0,21037.0,9591.0,5916.0,2538.0,0.0,301.0,939.0,174.0,6786.0,19173.0,2506.0,17.0,9/30/2012,0
418100,35031,329770.0,194706.0,103559.0,83112.0,7153.0,0.0,2445.0,6441.0,843.0,78438.0,214299.0,96326.0,62.0,9/30/2012,0
418249,82693,788114.0,444003.0,107581.0,116634.0,74633.0,0.0,11844.0,15332.0,8145.0,309141.0,279677.0,147288.0,184.0,9/30/2012,0
418436,2825,20065.0,7145.0,2776.0,1231.0,1301.0,0.0,81.0,387.0,60.0,9522.0,7456.0,0.0,6.0,9/30/2012,0
418856,5733,40271.0,9432.0,3054.0,3289.0,1567.0,0.0,277.0,795.0,9.0,16496.0,17670.0,26988.0,13.0,9/30/2012,0
419255,12768,117698.0,55091.0,18558.0,16065.0,5505.0,0.0,983.0,2420.0,1984.0,49449.0,55004.0,24855.0,43.0,9/30/2012,0
419406,296877,2706246.0,1788364.0,898302.0,585368.0,211488.0,0.0,28067.0,64598.0,13376.0,232946.0,1852737.0,705666.0,656.0,9/30/2012,0
419460,16879,148468.0,89411.0,61115.0,21983.0,3101.0,0.0,1292.0,5362.0,1191.0,50598.0,66592.0,45081.0,64.0,9/30/2012,0
419675,54177,530150.0,279383.0,125649.0,85351.0,53405.0,0.0,8408.0,12614.0,1713.0,110216.0,269556.0,106553.0,147.0,9/30/2012,0
419947,4456,36877.0,21928.0,4288.0,6792.0,3971.0,0.0,283.0,558.0,444.0,12410.0,19978.0,4456.0,6.0,9/30/2012,0
420457,54420,525866.0,311193.0,76266.0,194602.0,35278.0,175.0,10967.0,10283.0,2739.0,26135.0,421744.0,168028.0,136.0,9/30/2012,0
420578,39129,237360.0,199426.0,138181.0,54158.0,2295.0,0.0,3181.0,3878.0,1126.0,21318.0,147182.0,46.0,43.0,9/30/2012,0
420644,29508,248102.0,185515.0,29686.0,113928.0,21623.0,914.0,5162.0,4925.0,2020.0,46563.0,122678.0,0.0,49.0,9/30/2012,0
420653,7670,81277.0,48947.0,1988.0,20826.0,8352.0,7.0,980.0,1756.0,408.0,17081.0,49036.0,23284.0,16.0,9/30/2012,0
420877,7267,93278.0,43962.0,25655.0,9609.0,6643.0,0.0,712.0,1830.0,200.0,28370.0,57313.0,0.0,27.0,9/30/2012,0
421445,15242,143059.0,73247.0,12939.0,37151.0,4740.0,0.0,667.0,2509.0,1658.0,45717.0,81938.0,59525.0,40.0,9/30/2012,0
421539,12344,133553.0,88854.0,11770.0,55097.0,13020.0,0.0,644.0,4050.0,506.0,59858.0,57439.0,25217.0,58.0,9/30/2012,0
422059,4683,46553.0,29865.0,6906.0,12149.0,2275.0,0.0,336.0,1058.0,195.0,7638.0,32857.0,12515.0,13.0,9/30/2012,0
422116,6995,68654.0,43742.0,21226.0,8219.0,7809.0,165.0,734.0,3853.0,580.0,24736.0,34740.0,4963.0,25.0,9/30/2012,0
422433,134286,1360559.0,594507.0,95725.0,391798.0,62869.0,2290.0,9507.0,21354.0,9518.0,452700.0,754420.0,619679.0,277.0,9/30/2012,0
422657,9339,104467.0,75718.0,23821.0,41429.0,2270.0,0.0,823.0,2337.0,1617.0,44002.0,41723.0,8475.0,37.0,9/30/2012,0
423159,17094,185240.0,107420.0,33748.0,33092.0,5744.0,0.0,1800.0,2957.0,1385.0,63982.0,103739.0,16037.0,43.0,9/30/2012,0
423449,44936,423559.0,279014.0,49681.0,155875.0,45644.0,0.0,5166.0,13243.0,2473.0,50966.0,298178.0,84782.0,121.0,9/30/2012,0
423458,146174,1043630.0,786370.0,229899.0,397408.0,142766.0,0.0,9963.0,31606.0,3204.0,71051.0,711951.0,108333.0,260.0,9/30/2012,0
423636,8386,62685.0,39245.0,16956.0,9928.0,4077.0,0.0,602.0,1621.0,751.0,17517.0,36005.0,14120.0,17.0,9/30/2012,0
423739,37571,361868.0,266033.0,54791.0,143517.0,46631.0,626.0,6217.0,6364.0,5004.0,89998.0,212700.0,52839.0,81.0,9/30/2012,0
423841,4334,33166.0,12619.0,2995.0,3313.0,2311.0,0.0,219.0,803.0,205.0,9120.0,18678.0,15919.0,8.0,9/30/2012,0
424156,16339,117462.0,58332.0,2651.0,17187.0,10605.0,0.0,995.0,2237.0,717.0,26883.0,72201.0,47322.0,28.0,9/30/2012,0
424240,22370,208465.0,96799.0,8183.0,27798.0,16054.0,720.0,914.0,3072.0,2512.0,64151.0,121200.0,101732.0,44.0,9/30/2012,0
424343,3694,71434.0,36405.0,14680.0,21865.0,1490.0,26.0,1403.0,3459.0,-1911.0,26784.0,40333.0,8435.0,29.0,9/30/2012,0
424352,8130,78607.0,48646.0,16209.0,15386.0,5368.0,0.0,950.0,2422.0,688.0,32350.0,37735.0,16032.0,25.0,9/30/2012,0
424437,2049,20259.0,13304.0,6079.0,2853.0,0.0,0.0,130.0,476.0,134.0,5934.0,12258.0,0.0,5.0,9/30/2012,0
424633,7298,76663.0,52830.0,25808.0,15158.0,3358.0,0.0,1040.0,1860.0,364.0,23326.0,45429.0,10221.0,20.0,9/30/2012,0
425050,2796,24579.0,10680.0,505.0,2302.0,1144.0,0.0,153.0,591.0,64.0,7155.0,14407.0,10244.0,8.0,9/30/2012,0
425108,29997,246506.0,177520.0,115787.0,47869.0,12477.0,0.0,1992.0,6263.0,1349.0,55965.0,153589.0,38074.0,60.0,9/30/2012,0
425818,16469,137631.0,99568.0,47172.0,25229.0,9057.0,569.0,2017.0,3447.0,1719.0,29542.0,75640.0,10739.0,47.0,9/30/2012,0
425845,7451,90030.0,81702.0,6193.0,30792.0,9599.0,0.0,947.0,1115.0,1729.0,19196.0,48974.0,0.0,14.0,9/30/2012,0
425911,88202,784807.0,402523.0,159068.0,175010.0,24552.0,0.0,7644.0,15647.0,6238.0,62277.0,558292.0,304481.0,206.0,9/30/2012,0
425957,14802,133844.0,47866.0,11802.0,11738.0,5117.0,0.0,475.0,3086.0,750.0,51063.0,66718.0,50999.0,38.0,9/30/2012,0
425975,44429,424965.0,271688.0,106426.0,106207.0,33040.0,0.0,2982.0,9092.0,4954.0,40649.0,333242.0,104683.0,99.0,9/30/2012,0
426057,5094,45453.0,26532.0,3818.0,16960.0,4570.0,0.0,420.0,1534.0,444.0,22266.0,17488.0,19.0,19.0,9/30/2012,0
426141,4126,31769.0,10285.0,2064.0,3452.0,1199.0,0.0,85.0,467.0,295.0,7447.0,18577.0,10763.0,6.0,9/30/2012,0
426534,271130,2053544.0,1281589.0,345874.0,667438.0,206831.0,28.0,20770.0,37866.0,43510.0,252983.0,1484807.0,560707.0,526.0,9/30/2012,0
426758,9022,81827.0,51381.0,29100.0,9700.0,3165.0,0.0,492.0,1844.0,391.0,29891.0,42342.0,18932.0,29.0,9/30/2012,0
426945,8016,93724.0,69858.0,20998.0,38400.0,6091.0,97.0,1026.0,1897.0,1615.0,23076.0,57660.0,14314.0,18.0,9/30/2012,0
427241,28122,312333.0,225037.0,146913.0,54235.0,4326.0,134.0,2139.0,7741.0,2531.0,127827.0,151460.0,31004.0,101.0,9/30/2012,0
427353,49097,404491.0,304244.0,75291.0,139833.0,45016.0,5.0,4455.0,11021.0,5408.0,152171.0,183967.0,39354.0,145.0,9/30/2012,0
427456,2589,25726.0,12206.0,3093.0,3464.0,681.0,133.0,285.0,559.0,100.0,8158.0,14521.0,10062.0,5.0,9/30/2012,0
427858,9442,98743.0,35549.0,12679.0,17407.0,3024.0,284.0,756.0,3536.0,-262.0,53803.0,35255.0,37415.0,35.0,9/30/2012,0
427960,6206,72361.0,42504.0,19470.0,10121.0,10194.0,0.0,448.0,1632.0,458.0,28510.0,37577.0,1027.0,27.0,9/30/2012,0
428060,56895,610234.0,441315.0,146458.0,167770.0,104841.0,0.0,5750.0,9178.0,7802.0,33996.0,487101.0,88677.0,91.0,9/30/2012,0
428462,19473,214167.0,130895.0,12672.0,60048.0,30628.0,320.0,1549.0,6581.0,148.0,83200.0,106894.0,45879.0,91.0,9/30/2012,0
428471,4495,42818.0,28058.0,26386.0,1567.0,0.0,0.0,147.0,574.0,194.0,12184.0,26046.0,0.0,6.0,9/30/2012,0
428547,70468,640497.0,505495.0,48145.0,244060.0,172534.0,0.0,2869.0,10664.0,5369.0,128320.0,430489.0,26740.0,75.0,9/30/2012,0
428631,29802,233334.0,134535.0,32757.0,41181.0,19802.0,0.0,605.0,3468.0,2713.0,80174.0,103469.0,64195.0,42.0,9/30/2012,0
428855,19502,136438.0,91227.0,30904.0,47628.0,2730.0,0.0,1225.0,2836.0,1200.0,41238.0,68672.0,43569.0,46.0,9/30/2012,0
428958,13892,109367.0,53274.0,9601.0,14516.0,4499.0,0.0,731.0,2104.0,914.0,43473.0,51047.0,39966.0,31.0,9/30/2012,0
429021,43613,450353.0,377071.0,174228.0,174901.0,14116.0,0.0,4234.0,7018.0,390.0,110831.0,294534.0,11347.0,103.0,9/30/2012,0
429487,37879,366675.0,307412.0,128361.0,137546.0,14805.0,0.0,4333.0,8512.0,1831.0,63011.0,255784.0,21662.0,77.0,9/30/2012,0
430036,26994,254652.0,188924.0,59750.0,99185.0,17179.0,0.0,2311.0,5072.0,2786.0,62260.0,150366.0,38780.0,77.0,9/30/2012,0
430054,9424,76631.0,54486.0,15168.0,33917.0,4646.0,0.0,603.0,3348.0,1227.0,10952.0,53108.0,14592.0,25.0,9/30/2012,0
430278,67111,643132.0,337572.0,154503.0,172267.0,7802.0,0.0,3620.0,12976.0,1745.0,108013.0,462232.0,218533.0,135.0,9/30/2012,0
430344,21766,159379.0,79949.0,27638.0,33676.0,9461.0,0.0,791.0,1737.0,2015.0,51250.0,70215.0,70061.0,20.0,9/30/2012,0
430670,28831,357396.0,275320.0,41642.0,139183.0,89710.0,0.0,5051.0,11256.0,1741.0,26053.0,286949.0,4478.0,71.0,9/30/2012,0
431172,104741,1084565.0,837070.0,61063.0,560718.0,71239.0,0.0,7658.0,20926.0,12549.0,227740.0,672410.0,114250.0,187.0,9/30/2012,0
431323,11453,110383.0,80501.0,44857.0,18579.0,4111.0,464.0,719.0,2901.0,407.0,33448.0,64983.0,17296.0,41.0,9/30/2012,0
431350,4932,56313.0,23922.0,8465.0,5650.0,5034.0,0.0,388.0,1202.0,352.0,19928.0,29525.0,27803.0,15.0,9/30/2012,0
431743,21579,249731.0,188507.0,77551.0,77781.0,14296.0,8.0,3884.0,5688.0,1658.0,66816.0,139926.0,39186.0,76.0,9/30/2012,0
431846,5927,38223.0,24661.0,5810.0,8428.0,4050.0,0.0,124.0,580.0,340.0,18803.0,13387.0,0.0,7.0,9/30/2012,0
431958,3064,25563.0,18295.0,5691.0,2681.0,3186.0,0.0,271.0,571.0,219.0,6602.0,15856.0,0.0,7.0,9/30/2012,0
432012,4166,24223.0,6032.0,2678.0,811.0,499.0,0.0,87.0,484.0,66.0,4917.0,14754.0,15283.0,5.0,9/30/2012,0
432058,3958,49605.0,25676.0,6794.0,1039.0,8665.0,0.0,151.0,924.0,637.0,22642.0,22881.0,9019.0,10.0,9/30/2012,0
432432,25570,162229.0,69891.0,20322.0,42816.0,4568.0,0.0,1234.0,3899.0,1380.0,85709.0,34324.0,56563.0,43.0,9/30/2012,0
432478,26373,190046.0,117660.0,66048.0,37813.0,12231.0,0.0,2482.0,4973.0,-75.0,49268.0,112328.0,0.0,62.0,9/30/2012,0
433158,10125,53378.0,13154.0,1117.0,3075.0,1208.0,0.0,93.0,686.0,636.0,17882.0,25246.0,34480.0,12.0,9/30/2012,0
433505,74067,666946.0,407872.0,219205.0,131940.0,47380.0,0.0,5870.0,12670.0,4148.0,29319.0,476044.0,171584.0,158.0,9/30/2012,0
433550,32491,207260.0,87168.0,30422.0,34188.0,1532.0,0.0,904.0,5336.0,1311.0,60808.0,112149.0,87833.0,66.0,9/30/2012,0
433608,110190,1553328.0,809843.0,361177.0,274840.0,111730.0,0.0,8567.0,39255.0,15896.0,115201.0,1073389.0,580710.0,408.0,9/30/2012,0
433859,8838,67002.0,28840.0,7459.0,12441.0,2486.0,0.0,936.0,830.0,563.0,12096.0,45653.0,1066.0,12.0,9/30/2012,0
433943,32496,225679.0,131253.0,55548.0,39588.0,16008.0,352.0,3379.0,2648.0,2276.0,11733.0,171254.0,67571.0,29.0,9/30/2012,0
434203,37643,448595.0,317179.0,155215.0,143086.0,13431.0,0.0,4241.0,22122.0,1766.0,41222.0,312355.0,75355.0,188.0,9/30/2012,0
434539,24487,194682.0,95869.0,35915.0,35294.0,14872.0,0.0,1606.0,4716.0,1143.0,69463.0,92252.0,61925.0,50.0,9/30/2012,0
435059,13050,130241.0,83294.0,18801.0,39951.0,27680.0,0.0,1272.0,3822.0,906.0,60354.0,43176.0,11708.0,54.0,9/30/2012,0
435077,150639,1646963.0,334291.0,54871.0,214846.0,14822.0,0.0,3971.0,56424.0,14309.0,262031.0,1122247.0,1116692.0,410.0,9/30/2012,0
435255,3472,35919.0,24830.0,365.0,5170.0,3397.0,0.0,575.0,912.0,452.0,20377.0,11989.0,2438.0,10.0,9/30/2012,0
435349,67076,606702.0,403159.0,85796.0,237093.0,70359.0,0.0,8037.0,10180.0,5087.0,35202.0,413748.0,122871.0,99.0,9/30/2012,0
435358,8277,97434.0,81687.0,28050.0,21960.0,3307.0,0.0,1229.0,2455.0,885.0,20781.0,67281.0,10076.0,35.0,9/30/2012,0
435666,4911,56886.0,34406.0,18854.0,9940.0,1187.0,0.0,674.0,1360.0,-179.0,9621.0,42211.0,0.0,14.0,9/30/2012,0
435750,60547,650775.0,247665.0,57386.0,121756.0,27594.0,0.0,3885.0,13134.0,5183.0,103839.0,467552.0,312856.0,148.0,9/30/2012,0
436131,26807,308818.0,152540.0,47758.0,79565.0,5438.0,2096.0,2191.0,9346.0,-4054.0,89127.0,189362.0,42665.0,89.0,9/30/2012,0
436159,263696,2154514.0,1229604.0,454965.0,507737.0,180579.0,1.0,38683.0,59539.0,19341.0,153146.0,1658600.0,723868.0,640.0,9/30/2012,0
436542,29723,233254.0,163733.0,35280.0,63537.0,24566.0,0.0,2329.0,3067.0,3852.0,50965.0,149175.0,35657.0,38.0,9/30/2012,0
436711,288375,2924339.0,1536171.0,334811.0,907043.0,171130.0,0.0,28107.0,61863.0,25810.0,293893.0,2255578.0,442379.0,446.0,9/30/2012,0
436739,15367,186196.0,132327.0,36227.0,59655.0,34432.0,0.0,1889.0,5451.0,1570.0,44762.0,104432.0,38427.0,43.0,9/30/2012,0
436823,19242,385201.0,200898.0,85959.0,88561.0,19703.0,957.0,7335.0,9135.0,986.0,21980.0,301129.0,124124.0,80.0,9/30/2012,0
436953,31491,283939.0,238190.0,93590.0,108900.0,26196.0,0.0,4040.0,6028.0,1936.0,91743.0,134374.0,23404.0,92.0,9/30/2012,0
437044,10393,67608.0,25046.0,5171.0,9780.0,857.0,0.0,172.0,744.0,651.0,8053.0,44902.0,34848.0,8.0,9/30/2012,0
437053,22015,194572.0,91170.0,64226.0,14232.0,4662.0,0.0,1292.0,2799.0,925.0,51330.0,120737.0,0.0,44.0,9/30/2012,0
437138,7141,83376.0,50044.0,19716.0,7815.0,4109.0,660.0,537.0,2337.0,279.0,32166.0,43084.0,16571.0,31.0,9/30/2012,0
437455,7670,79365.0,42911.0,18263.0,11488.0,7463.0,0.0,699.0,2366.0,172.0,27145.0,40835.0,31482.0,31.0,9/30/2012,0
437914,465095,4250950.0,2696647.0,725173.0,1428909.0,482076.0,0.0,45598.0,91633.0,23597.0,728513.0,2494989.0,904005.0,745.0,9/30/2012,0
438050,6797,54177.0,34848.0,12215.0,15910.0,2646.0,0.0,434.0,2021.0,601.0,27162.0,19617.0,15215.0,31.0,9/30/2012,0
438434,37118,194878.0,70609.0,11158.0,23350.0,24605.0,0.0,2496.0,2111.0,1204.0,40670.0,114525.0,92480.0,31.0,9/30/2012,0
439132,23030,201872.0,118295.0,34467.0,63000.0,12381.0,0.0,2210.0,4168.0,1695.0,58645.0,118356.0,50595.0,55.0,9/30/2012,0
439338,115305,968871.0,527857.0,148879.0,241955.0,72669.0,896.0,7357.0,16840.0,14748.0,61404.0,712584.0,263839.0,270.0,9/30/2012,0
439356,53290,566856.0,272619.0,27621.0,96796.0,54272.0,973.0,3992.0,5922.0,5938.0,92429.0,407890.0,124175.0,81.0,9/30/2012,0
439404,126021,1388530.0,875093.0,467946.0,287661.0,70886.0,0.0,14739.0,19310.0,9579.0,55099.0,890545.0,298392.0,211.0,9/30/2012,0
439730,11421,81452.0,43182.0,7711.0,4955.0,8600.0,357.0,390.0,2136.0,290.0,30712.0,39108.0,2981.0,28.0,9/30/2012,0
440110,7483,44274.0,31463.0,26915.0,2292.0,855.0,0.0,478.0,806.0,461.0,8713.0,27879.0,2523.0,13.0,9/30/2012,0
440259,22368,175992.0,119814.0,25628.0,76120.0,11134.0,0.0,3543.0,4745.0,128.0,11772.0,136752.0,23386.0,45.0,9/30/2012,0
440446,5040,51469.0,28156.0,8319.0,8118.0,5347.0,0.0,758.0,1290.0,128.0,14712.0,27702.0,20456.0,12.0,9/30/2012,0
440857,3037,29680.0,20749.0,6931.0,10382.0,3303.0,0.0,708.0,697.0,157.0,4944.0,20476.0,2046.0,9.0,9/30/2012,0
440978,4638,34206.0,21047.0,17429.0,3139.0,210.0,0.0,170.0,538.0,124.0,134.0,29326.0,1744.0,6.0,9/30/2012,0
441050,19477,233742.0,86596.0,32424.0,30700.0,9735.0,0.0,1687.0,2006.0,1914.0,90171.0,123899.0,0.0,26.0,9/30/2012,0
441078,14739,149682.0,83378.0,51166.0,9973.0,1811.0,0.0,652.0,2657.0,526.0,35613.0,86339.0,42136.0,38.0,9/30/2012,0
441135,3695,51996.0,31028.0,4272.0,18799.0,3137.0,414.0,679.0,1545.0,-99.0,13603.0,34607.0,0.0,22.0,9/30/2012,0
441256,89875,888357.0,706601.0,56306.0,487521.0,76914.0,0.0,8881.0,22073.0,8509.0,135299.0,655903.0,92529.0,248.0,9/30/2012,0
441359,43119,344527.0,178377.0,51908.0,92934.0,8384.0,0.0,3482.0,7002.0,2736.0,45074.0,239734.0,138765.0,98.0,9/30/2012,0
441434,42295,359274.0,208960.0,48173.0,109859.0,26273.0,0.0,3988.0,7830.0,1688.0,38618.0,277682.0,91930.0,104.0,9/30/2012,0
441470,1383,13840.0,9595.0,8104.0,1491.0,0.0,0.0,19.0,256.0,46.0,0.0,12415.0,0.0,4.0,9/30/2012,0
441630,11425,92015.0,42071.0,20043.0,16834.0,406.0,0.0,830.0,1867.0,1175.0,28450.0,51761.0,45777.0,32.0,9/30/2012,0
442011,24696,262728.0,189572.0,104888.0,26179.0,15384.0,0.0,1736.0,6154.0,1342.0,43645.0,151466.0,24828.0,80.0,9/30/2012,0
442057,1684,11628.0,6735.0,1256.0,880.0,1306.0,0.0,62.0,430.0,-63.0,4973.0,4939.0,3620.0,10.0,9/30/2012,0
442244,14778,122745.0,71135.0,9669.0,27792.0,11213.0,0.0,1028.0,1785.0,1131.0,34682.0,58458.0,41708.0,22.0,9/30/2012,0
442655,8135,69561.0,18380.0,379.0,1117.0,8830.0,0.0,125.0,1449.0,337.0,43302.0,18076.0,32508.0,26.0,9/30/2012,0
442758,6331,55660.0,42443.0,857.0,14091.0,5404.0,0.0,663.0,1370.0,379.0,21263.0,25112.0,3457.0,13.0,9/30/2012,0
442806,35120,300096.0,194987.0,56847.0,104112.0,31241.0,0.0,697.0,7055.0,1161.0,23508.0,218055.0,43619.0,65.0,9/30/2012,0
443148,12418,117568.0,83921.0,13789.0,25720.0,19699.0,0.0,1313.0,3005.0,1600.0,38568.0,57354.0,22502.0,36.0,9/30/2012,0
443205,186165,2496394.0,1728872.0,1172770.0,470533.0,78617.0,0.0,15256.0,53535.0,4399.0,38941.0,1619564.0,298480.0,408.0,9/30/2012,0
443353,8560,79160.0,56734.0,11171.0,27634.0,4047.0,45.0,789.0,1934.0,732.0,18809.0,51370.0,7574.0,25.0,9/30/2012,0
443625,15583,83393.0,30995.0,8148.0,13708.0,4181.0,29.0,465.0,1190.0,775.0,17768.0,43519.0,37488.0,12.0,9/30/2012,0
443634,15089,102669.0,40515.0,15822.0,7918.0,6289.0,390.0,523.0,2196.0,886.0,25897.0,59727.0,38390.0,39.0,9/30/2012,0
444051,8835,95331.0,44396.0,5634.0,20387.0,4350.0,0.0,802.0,2692.0,1031.0,35378.0,48745.0,37316.0,28.0,9/30/2012,0
444350,50433,506726.0,165150.0,17230.0,118919.0,23229.0,0.0,1458.0,8842.0,3733.0,232721.0,220167.0,31497.0,120.0,9/30/2012,0
444471,29211,196970.0,176307.0,67318.0,99587.0,3604.0,0.0,1968.0,3088.0,1987.0,16187.0,125241.0,0.0,33.0,9/30/2012,0
444556,21102,195427.0,99022.0,12718.0,48335.0,14673.0,0.0,1881.0,3375.0,4448.0,56248.0,108747.0,84233.0,42.0,9/30/2012,0
444677,4337,36081.0,25196.0,22786.0,2409.0,0.0,0.0,45.0,665.0,170.0,0.0,31574.0,0.0,5.0,9/30/2012,0
444958,8449,75211.0,52525.0,17793.0,18388.0,5170.0,0.0,784.0,2082.0,458.0,25192.0,40297.0,9428.0,32.0,9/30/2012,0
445674,13425,93233.0,66099.0,60089.0,3719.0,248.0,0.0,1041.0,1716.0,435.0,11159.0,67782.0,1783.0,19.0,9/30/2012,0
445777,13293,84985.0,60535.0,57645.0,2541.0,0.0,0.0,1912.0,2242.0,-1256.0,30.0,60718.0,13511.0,10.0,9/30/2012,0
445852,8152,75736.0,32871.0,5316.0,13195.0,2443.0,0.0,683.0,1520.0,789.0,28935.0,33467.0,29891.0,17.0,9/30/2012,0
445955,31192,261267.0,158863.0,58334.0,48073.0,24966.0,0.0,2126.0,6943.0,2908.0,95905.0,128663.0,56069.0,80.0,9/30/2012,0
446130,18209,119439.0,41527.0,8420.0,17842.0,8170.0,0.0,833.0,2202.0,1113.0,57608.0,41597.0,63256.0,34.0,9/30/2012,0
446149,3034,35905.0,26082.0,7943.0,7284.0,7277.0,0.0,395.0,1131.0,172.0,11282.0,19142.0,3988.0,16.0,9/30/2012,0
446176,13460,107193.0,53689.0,41531.0,8940.0,1689.0,0.0,411.0,1942.0,708.0,21266.0,71454.0,33921.0,19.0,9/30/2012,0
446877,9598,252807.0,161769.0,108092.0,26708.0,3675.0,0.0,4159.0,7494.0,755.0,44684.0,181411.0,6813.0,63.0,9/30/2012,0
447034,28775,166817.0,45586.0,20319.0,10165.0,5090.0,0.0,1228.0,1562.0,1756.0,30732.0,107048.0,11952.0,22.0,9/30/2012,0
447070,53994,286474.0,169335.0,169612.0,1557.0,0.0,0.0,3254.0,5983.0,-564.0,18012.0,213817.0,4036.0,63.0,9/30/2012,0
447100,50097,377281.0,292372.0,186032.0,89580.0,13158.0,0.0,2818.0,8469.0,1561.0,53560.0,244955.0,1522.0,91.0,9/30/2012,0
447342,15579,84777.0,40374.0,17172.0,18494.0,3903.0,0.0,748.0,1311.0,674.0,21575.0,44692.0,0.0,11.0,9/30/2012,0
447557,10312,119223.0,108465.0,25356.0,60596.0,19462.0,277.0,983.0,2299.0,2846.0,27171.0,74129.0,0.0,43.0,9/30/2012,0
447874,30483,236412.0,178538.0,63929.0,104075.0,5619.0,200.0,2860.0,4779.0,1717.0,16686.0,187852.0,0.0,51.0,9/30/2012,0
448040,12503,267095.0,189022.0,61382.0,112286.0,10574.0,0.0,4450.0,7159.0,1424.0,40298.0,211890.0,11248.0,75.0,9/30/2012,0
448554,28916,290245.0,167278.0,30713.0,94277.0,30508.0,0.0,1973.0,6110.0,1517.0,86016.0,174101.0,45268.0,75.0,9/30/2012,0
449038,52054,54798.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,1948.0,0.0,0.0,53950.0,0.0,9/30/2012,0
449430,14962,168013.0,115251.0,30286.0,50059.0,19896.0,0.0,3160.0,4455.0,-5998.0,18659.0,133980.0,14927.0,54.0,9/30/2012,0
449832,27175,267213.0,157985.0,30378.0,90290.0,3932.0,0.0,1586.0,3492.0,2167.0,34259.0,191395.0,83312.0,44.0,9/30/2012,0
449841,5663,48500.0,33791.0,7737.0,18045.0,2681.0,0.0,387.0,1404.0,256.0,15826.0,23259.0,1619.0,17.0,9/30/2012,0
449935,28133,30315.0,0.0,0.0,0.0,0.0,0.0,0.0,19226.0,2731.0,0.0,634.0,25876.0,76.0,9/30/2012,0
450034,44883,387664.0,303150.0,71105.0,153958.0,64664.0,0.0,3945.0,9279.0,2201.0,91823.0,239637.0,32060.0,96.0,9/30/2012,0
450472,16552,94725.0,51109.0,39864.0,4163.0,2927.0,0.0,585.0,1385.0,443.0,5192.0,72856.0,0.0,18.0,9/30/2012,0
