,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
303550,160324,1490795.0,830031.0,222630.0,423671.0,86697.0,397.0,19981.0,27151.0,3614.0,51225.0,1206000.0,488526.0,407.0,6/30/2011,0
303653,27457,192210.0,77260.0,19740.0,31944.0,11410.0,0.0,1135.0,2197.0,1914.0,58370.0,106208.0,98996.0,50.0,6/30/2011,0
303701,17232,157054.0,104382.0,64732.0,11935.0,14605.0,0.0,1029.0,3058.0,239.0,32480.0,101387.0,31473.0,60.0,6/30/2011,0
303747,7236,63190.0,38176.0,13022.0,17435.0,4883.0,0.0,522.0,1240.0,193.0,21462.0,32280.0,19899.0,32.0,6/30/2011,0
303952,37314,304803.0,168079.0,34644.0,70708.0,9975.0,0.0,3399.0,3711.0,1818.0,94666.0,157340.0,88341.0,82.0,6/30/2011,0
304155,6671,51587.0,14099.0,5757.0,3618.0,525.0,0.0,110.0,395.0,188.0,11103.0,33777.0,11934.0,9.0,6/30/2011,0
304173,106922,745800.0,424475.0,382366.0,23647.0,7601.0,0.0,1397.0,6022.0,3721.0,68061.0,567020.0,233658.0,111.0,6/30/2011,0
304520,10045,90641.0,68464.0,31200.0,25906.0,9236.0,0.0,1235.0,1207.0,720.0,22901.0,46319.0,10341.0,19.0,6/30/2011,0
304762,3353,38932.0,15599.0,3783.0,2285.0,3567.0,0.0,226.0,640.0,195.0,16291.0,19096.0,8421.0,16.0,6/30/2011,0
304913,278169,451188.0,401538.0,0.0,213.0,26342.0,0.0,93.0,3827.0,5900.0,1043.0,1000.0,33189.0,19.0,6/30/2011,0
305059,2304,23932.0,10417.0,587.0,4110.0,311.0,0.0,236.0,510.0,145.0,9868.0,10253.0,1533.0,8.0,6/30/2011,0
305152,11130,98639.0,43732.0,7562.0,16069.0,8250.0,0.0,365.0,1535.0,184.0,34056.0,50295.0,42341.0,30.0,6/30/2011,0
305237,15864,157203.0,104237.0,32662.0,44034.0,13994.0,1260.0,1665.0,3101.0,602.0,58534.0,67403.0,25004.0,47.0,6/30/2011,0
305433,10610,89988.0,28511.0,8086.0,12194.0,2400.0,68.0,997.0,1301.0,-39.0,15734.0,55667.0,58624.0,22.0,6/30/2011,0
305442,24357,221723.0,176553.0,53675.0,82715.0,14371.0,0.0,3005.0,4260.0,1620.0,63739.0,130744.0,21336.0,80.0,6/30/2011,0
305648,5802,72002.0,34398.0,5360.0,13134.0,3822.0,0.0,438.0,946.0,273.0,32386.0,30206.0,32322.0,17.0,6/30/2011,0
305750,19775,230550.0,17844.0,2410.0,11049.0,0.0,0.0,273.0,13510.0,586.0,123533.0,79110.0,158831.0,114.0,6/30/2011,0
306056,1907,20633.0,14365.0,2348.0,3011.0,1798.0,0.0,262.0,295.0,88.0,4315.0,14182.0,0.0,8.0,6/30/2011,0
306140,7213,74523.0,33130.0,9251.0,11142.0,1727.0,0.0,384.0,748.0,492.0,15629.0,42954.0,30560.0,13.0,6/30/2011,0
306159,30094,285655.0,191108.0,42232.0,134214.0,8288.0,0.0,3762.0,4690.0,-309.0,24755.0,210751.0,23889.0,60.0,6/30/2011,0
306337,22992,247365.0,156022.0,44841.0,13286.0,57054.0,0.0,2945.0,2423.0,2602.0,71988.0,151509.0,73475.0,66.0,6/30/2011,0
306739,2532,35242.0,23359.0,3367.0,4347.0,9122.0,0.0,360.0,486.0,149.0,11326.0,21317.0,3652.0,10.0,6/30/2011,0
306908,46366,441971.0,275820.0,141705.0,101611.0,26002.0,0.0,4514.0,7347.0,1797.0,24086.0,347326.0,112709.0,126.0,6/30/2011,0
307062,49591,360964.0,207399.0,17982.0,80814.0,45101.0,958.0,9746.0,5381.0,1606.0,26256.0,282652.0,87649.0,87.0,6/30/2011,0
307334,7793,89749.0,58258.0,19789.0,25607.0,1039.0,0.0,1229.0,1580.0,174.0,18732.0,62964.0,688.0,33.0,6/30/2011,0
307361,36501,371460.0,239872.0,44544.0,124784.0,46721.0,0.0,3146.0,4456.0,972.0,17951.0,300993.0,87000.0,89.0,6/30/2011,0
307679,75168,642650.0,480104.0,107066.0,274797.0,62196.0,2066.0,10966.0,12808.0,1414.0,45793.0,498571.0,47990.0,213.0,6/30/2011,0
307745,29972,252388.0,156964.0,33980.0,71767.0,27129.0,0.0,2577.0,3802.0,328.0,59909.0,153417.0,58791.0,72.0,6/30/2011,0
307932,3668,45395.0,21642.0,10100.0,8863.0,1891.0,0.0,305.0,994.0,8.0,12267.0,27180.0,18091.0,19.0,6/30/2011,0
307950,10000,106741.0,77189.0,29083.0,24275.0,8578.0,0.0,1324.0,2104.0,366.0,35514.0,47947.0,16119.0,27.0,6/30/2011,0
308256,3363,48387.0,27554.0,4028.0,16035.0,1734.0,0.0,225.0,660.0,208.0,20457.0,24403.0,17685.0,11.0,6/30/2011,0
308340,13672,146961.0,104944.0,29797.0,44596.0,6998.0,0.0,2453.0,1776.0,376.0,20746.0,103889.0,22603.0,34.0,6/30/2011,0
308443,39584,397113.0,289887.0,37399.0,189488.0,57312.0,0.0,9018.0,5932.0,-703.0,38982.0,288028.0,62970.0,111.0,6/30/2011,0
308836,6338,76207.0,39203.0,9273.0,26240.0,2350.0,0.0,1247.0,722.0,151.0,13176.0,52009.0,11428.0,12.0,6/30/2011,0
309150,19865,200296.0,131206.0,45672.0,69607.0,12068.0,0.0,2041.0,2294.0,1467.0,48558.0,124738.0,41830.0,57.0,6/30/2011,0
309570,43623,1165032.0,805560.0,303993.0,409842.0,65226.0,0.0,14082.0,29552.0,-17278.0,117117.0,879230.0,56370.0,509.0,6/30/2011,0
309655,17764,154432.0,114780.0,26359.0,48533.0,30811.0,0.0,1381.0,2485.0,386.0,35325.0,73812.0,15893.0,43.0,6/30/2011,0
309851,7311,60132.0,37971.0,10409.0,16035.0,4108.0,0.0,342.0,965.0,119.0,18368.0,34219.0,12256.0,14.0,6/30/2011,0
310437,17865,114374.0,70104.0,6980.0,48406.0,13618.0,75.0,8786.0,3327.0,-1510.0,15796.0,76667.0,11721.0,55.0,6/30/2011,0
310754,7283,51896.0,44507.0,8900.0,24607.0,11138.0,0.0,431.0,1121.0,-96.0,6275.0,38227.0,777.0,10.0,6/30/2011,0
310875,24754,298039.0,199443.0,113669.0,71904.0,11486.0,0.0,3924.0,4745.0,154.0,111620.0,125591.0,25406.0,81.0,6/30/2011,0
310950,18641,61556.0,24233.0,228.0,7807.0,2592.0,0.0,677.0,551.0,659.0,7852.0,31669.0,35672.0,12.0,6/30/2011,0
310978,164795,1718154.0,1319167.0,569920.0,749163.0,30399.0,83.0,33986.0,32678.0,-2473.0,15425.0,1088198.0,201785.0,625.0,6/30/2011,0
311050,79797,729960.0,319137.0,98745.0,119507.0,53520.0,1230.0,6268.0,9226.0,4575.0,38416.0,502732.0,219595.0,234.0,6/30/2011,0
311144,5798,34105.0,21210.0,6734.0,8224.0,3043.0,0.0,267.0,436.0,182.0,12052.0,16189.0,2862.0,8.0,6/30/2011,0
311256,8349,72849.0,56472.0,15984.0,29699.0,7203.0,389.0,918.0,1447.0,301.0,16509.0,43870.0,9888.0,28.0,6/30/2011,0
311265,21023,174709.0,59987.0,26119.0,15821.0,4507.0,0.0,693.0,1635.0,765.0,48314.0,103778.0,104648.0,33.0,6/30/2011,0
311452,12221,70638.0,30379.0,19923.0,3777.0,333.0,0.0,63.0,1240.0,338.0,26574.0,30109.0,23140.0,20.0,6/30/2011,0
311603,69659,675871.0,494927.0,251718.0,176978.0,50762.0,0.0,4988.0,10601.0,2734.0,40888.0,420000.0,108529.0,174.0,6/30/2011,0
311649,7666,64138.0,51034.0,9127.0,24076.0,3147.0,0.0,886.0,772.0,540.0,13386.0,42238.0,10665.0,13.0,6/30/2011,0
311658,5738,70013.0,24450.0,12313.0,7120.0,1865.0,0.0,195.0,935.0,214.0,18950.0,45062.0,37080.0,18.0,6/30/2011,0
311845,1284162,11967632.0,7181906.0,1744329.0,3448677.0,944032.0,151865.0,197802.0,271023.0,41980.0,1547481.0,8374230.0,1932843.0,5070.0,6/30/2011,0
311939,13891,130376.0,84683.0,11377.0,50637.0,18471.0,0.0,2458.0,1795.0,655.0,47691.0,66955.0,24085.0,39.0,6/30/2011,0
312244,43185,425534.0,310594.0,132958.0,157400.0,7488.0,0.0,5038.0,4655.0,4980.0,35703.0,274018.0,79190.0,104.0,6/30/2011,0
312356,12822,131421.0,90299.0,30366.0,20195.0,18513.0,0.0,1836.0,2956.0,227.0,22457.0,95357.0,29466.0,51.0,6/30/2011,0
312730,129940,1417035.0,1003835.0,154829.0,684864.0,152391.0,0.0,21173.0,22553.0,-697.0,133014.0,1125887.0,156841.0,299.0,6/30/2011,0
313009,11098,77040.0,47817.0,2185.0,32796.0,13699.0,0.0,1163.0,1562.0,-174.0,21494.0,43863.0,8383.0,25.0,6/30/2011,0
313157,9599,76472.0,34863.0,4816.0,18384.0,3906.0,59.0,506.0,1104.0,279.0,23608.0,42139.0,29375.0,15.0,6/30/2011,0
313223,13951,127548.0,65905.0,19094.0,26830.0,11887.0,389.0,2225.0,2054.0,589.0,26379.0,82654.0,48123.0,38.0,6/30/2011,0
313401,22356,254158.0,178542.0,76167.0,75902.0,20018.0,540.0,1793.0,3512.0,1327.0,61553.0,160864.0,49928.0,58.0,6/30/2011,0
313577,29379,265224.0,200610.0,66146.0,89463.0,21531.0,199.0,2296.0,4682.0,41.0,48865.0,156713.0,25261.0,84.0,6/30/2011,0
314257,26688,232337.0,164497.0,45782.0,80964.0,32327.0,704.0,2422.0,4194.0,1311.0,77466.0,112165.0,19509.0,69.0,6/30/2011,0
314444,12925,124750.0,55741.0,25864.0,6257.0,12417.0,0.0,1571.0,1991.0,699.0,28301.0,65514.0,47627.0,40.0,6/30/2011,0
315339,4954,49427.0,29825.0,14790.0,7990.0,3114.0,0.0,580.0,1069.0,-175.0,8696.0,34630.0,14480.0,20.0,6/30/2011,0
315357,8082,81421.0,55163.0,13137.0,21773.0,7627.0,0.0,836.0,1109.0,193.0,16251.0,47359.0,17763.0,24.0,6/30/2011,0
315629,50821,510438.0,316999.0,82118.0,191203.0,30880.0,0.0,6578.0,11705.0,-1168.0,225962.0,213922.0,52666.0,183.0,6/30/2011,0
315656,15364,173569.0,147950.0,19814.0,96188.0,27760.0,0.0,1528.0,3189.0,1782.0,41295.0,95976.0,0.0,62.0,6/30/2011,0
315674,19262,207853.0,148374.0,108313.0,40061.0,0.0,0.0,1630.0,3055.0,60.0,20431.0,166141.0,42197.0,40.0,6/30/2011,0
315852,46726,513022.0,338615.0,77579.0,164856.0,26797.0,1863.0,6650.0,8419.0,3392.0,35131.0,397246.0,140545.0,134.0,6/30/2011,0
316354,27861,295916.0,254523.0,44468.0,89374.0,64713.0,118.0,2925.0,4160.0,1686.0,52646.0,195478.0,9600.0,68.0,6/30/2011,0
316840,400582,2990013.0,2119706.0,1300852.0,682493.0,105992.0,8009.0,23978.0,68810.0,80669.0,75991.0,1699050.0,583876.0,715.0,6/30/2011,0
316859,7661,95256.0,52586.0,19703.0,17543.0,7749.0,0.0,1092.0,1758.0,172.0,29838.0,53442.0,21471.0,34.0,6/30/2011,0
316934,4820,42146.0,19055.0,1316.0,7238.0,2870.0,0.0,178.0,359.0,145.0,8005.0,29310.0,0.0,8.0,6/30/2011,0
317100,27761,334162.0,233202.0,114868.0,84580.0,27277.0,0.0,2858.0,5510.0,361.0,20141.0,251474.0,47149.0,82.0,6/30/2011,0
317258,25558,277316.0,168846.0,39929.0,90034.0,17263.0,0.0,2552.0,3265.0,1951.0,66326.0,153227.0,82888.0,64.0,6/30/2011,0
317342,171634,1935235.0,1531798.0,288744.0,876188.0,329336.0,0.0,27564.0,28487.0,12938.0,70017.0,1490680.0,256780.0,466.0,6/30/2011,0
317650,4878,59942.0,7492.0,3936.0,250.0,1392.0,0.0,136.0,803.0,274.0,19408.0,34799.0,43310.0,13.0,6/30/2011,0
318639,1477,15770.0,10195.0,4414.0,2121.0,613.0,0.0,123.0,258.0,29.0,3419.0,10785.0,4540.0,5.0,6/30/2011,0
318835,19495,215530.0,155472.0,25836.0,73882.0,27535.0,0.0,4378.0,3837.0,-1731.0,33670.0,156907.0,20177.0,49.0,6/30/2011,0
319047,14141,170294.0,130554.0,69122.0,25890.0,16008.0,1184.0,1578.0,2472.0,594.0,44020.0,104630.0,27124.0,66.0,6/30/2011,0
319458,8799,104266.0,38384.0,6559.0,16711.0,5768.0,0.0,496.0,1203.0,989.0,44514.0,50705.0,52952.0,24.0,6/30/2011,0
319542,14028,123431.0,85901.0,16011.0,35783.0,12071.0,0.0,1110.0,2325.0,176.0,30984.0,75258.0,17517.0,40.0,6/30/2011,0
319551,19114,132440.0,78756.0,1281.0,24729.0,13406.0,0.0,2156.0,2298.0,436.0,27759.0,70493.0,30334.0,39.0,6/30/2011,0
320034,8575,95987.0,41397.0,9999.0,16551.0,5107.0,124.0,387.0,975.0,573.0,31957.0,55140.0,40115.0,17.0,6/30/2011,0
320052,41457,439363.0,308058.0,34334.0,178050.0,77182.0,0.0,4777.0,8634.0,2448.0,44376.0,352013.0,35598.0,165.0,6/30/2011,0
320070,25772,85264.0,53070.0,36019.0,16855.0,0.0,0.0,603.0,927.0,239.0,4680.0,53403.0,21162.0,9.0,6/30/2011,0
320119,794957,,,,,,,,,,,,,,6/30/2011,0
320155,89866,852364.0,516697.0,42769.0,351547.0,47612.0,0.0,15032.0,11998.0,-3155.0,178199.0,569620.0,195607.0,220.0,6/30/2011,0
320856,195,14225.0,6149.0,2359.0,1643.0,984.0,0.0,262.0,537.0,-363.0,5205.0,8470.0,5196.0,7.0,6/30/2011,0
321152,2222,26018.0,13593.0,7225.0,1586.0,103.0,0.0,135.0,342.0,92.0,9758.0,13919.0,8023.0,7.0,6/30/2011,0
321255,2575,23444.0,17892.0,5900.0,2347.0,2580.0,0.0,318.0,437.0,337.0,8552.0,12282.0,8.0,8.0,6/30/2011,0
321330,4940,55399.0,29289.0,7751.0,10604.0,2425.0,0.0,355.0,1018.0,-34.0,20223.0,29930.0,4531.0,24.0,6/30/2011,0
321947,36939,363673.0,188917.0,80591.0,82789.0,14669.0,0.0,3662.0,3555.0,1362.0,83153.0,231865.0,145144.0,82.0,6/30/2011,0
322056,47449,470948.0,249300.0,53236.0,113258.0,15174.0,0.0,6315.0,8067.0,3044.0,49794.0,372327.0,106078.0,155.0,6/30/2011,0
322449,7159,50455.0,33172.0,8904.0,7430.0,5313.0,0.0,341.0,548.0,268.0,14369.0,28441.0,1731.0,8.0,6/30/2011,0
322476,1564,11085.0,5492.0,3415.0,692.0,361.0,0.0,54.0,196.0,-13.0,990.0,8503.0,3725.0,4.0,6/30/2011,0
322551,1717,21128.0,13576.0,6653.0,2348.0,1105.0,0.0,359.0,379.0,39.0,6058.0,13254.0,4867.0,7.0,6/30/2011,0
322757,3791,30191.0,15385.0,7147.0,3545.0,432.0,0.0,293.0,553.0,-135.0,10292.0,13930.0,8668.0,13.0,6/30/2011,0
322850,10830,97797.0,61269.0,11104.0,11104.0,19668.0,0.0,451.0,1501.0,667.0,34141.0,48249.0,28852.0,33.0,6/30/2011,0
323035,53249,552443.0,367823.0,72639.0,287438.0,5203.0,0.0,20463.0,11094.0,-10547.0,111026.0,384043.0,36226.0,161.0,6/30/2011,0
323204,44366,537885.0,318954.0,129217.0,95528.0,41867.0,0.0,6428.0,7857.0,2528.0,140069.0,333303.0,163728.0,137.0,6/30/2011,0
323651,25261,188171.0,111649.0,32796.0,21065.0,8213.0,0.0,2222.0,2510.0,968.0,40191.0,121893.0,29578.0,44.0,6/30/2011,0
323718,45406,281204.0,194643.0,68040.0,117859.0,5152.0,724.0,7972.0,3584.0,588.0,18668.0,204551.0,34300.0,72.0,6/30/2011,0
324153,15044,156735.0,69361.0,17420.0,34556.0,9272.0,0.0,1448.0,1788.0,660.0,55518.0,76518.0,76689.0,34.0,6/30/2011,0
324229,4481,44450.0,23202.0,15582.0,3593.0,535.0,0.0,219.0,698.0,129.0,10782.0,29032.0,9241.0,17.0,6/30/2011,0
324256,3672,46404.0,25905.0,3096.0,5627.0,1616.0,0.0,260.0,743.0,527.0,17633.0,25023.0,0.0,17.0,6/30/2011,0
324274,64662,411285.0,80939.0,77183.0,2817.0,0.0,0.0,420.0,3210.0,734.0,16942.0,305230.0,124825.0,41.0,6/30/2011,0
324340,55655,479175.0,312947.0,100842.0,109955.0,54114.0,0.0,4802.0,7877.0,1642.0,31863.0,357934.0,103155.0,143.0,6/30/2011,0
324649,112916,665967.0,384759.0,90709.0,223247.0,40666.0,1690.0,8731.0,7542.0,2850.0,220730.0,277834.0,159891.0,198.0,6/30/2011,0
324854,14716,128911.0,43625.0,6113.0,23127.0,6677.0,0.0,932.0,1267.0,808.0,30821.0,82032.0,72693.0,35.0,6/30/2011,0
324863,129854,772470.0,446214.0,31720.0,219096.0,99984.0,0.0,6181.0,7557.0,2616.0,61441.0,579796.0,68604.0,192.0,6/30/2011,0
324975,10964,98284.0,38198.0,24284.0,3621.0,21.0,0.0,364.0,1293.0,308.0,17019.0,61876.0,39328.0,24.0,6/30/2011,0
325141,38519,186971.0,83931.0,41084.0,15325.0,14726.0,0.0,2113.0,3617.0,595.0,55491.0,92438.0,417.0,60.0,6/30/2011,0
325459,4581,21771.0,10141.0,2223.0,1319.0,1026.0,0.0,426.0,320.0,201.0,4930.0,12168.0,9700.0,10.0,6/30/2011,0
325534,20237,222417.0,133978.0,47586.0,60341.0,17510.0,361.0,2184.0,2807.0,726.0,57226.0,144184.0,71076.0,53.0,6/30/2011,0
325824,12015,94564.0,63597.0,39371.0,9811.0,834.0,481.0,497.0,1645.0,272.0,16292.0,65842.0,22417.0,32.0,6/30/2011,0
326054,26217,221978.0,139900.0,23972.0,77545.0,33552.0,0.0,2557.0,2272.0,1125.0,37072.0,130412.0,54055.0,53.0,6/30/2011,0
326344,28183,311225.0,182953.0,33466.0,93775.0,21070.0,425.0,1914.0,2798.0,1805.0,71832.0,188337.0,95534.0,66.0,6/30/2011,0
326858,132697,1029937.0,567882.0,149159.0,206915.0,148367.0,0.0,15042.0,16865.0,3271.0,84994.0,643619.0,302930.0,250.0,6/30/2011,0
326979,35430,301838.0,173794.0,123496.0,30320.0,12257.0,0.0,1605.0,3741.0,559.0,50099.0,204409.0,87862.0,58.0,6/30/2011,0
327015,7931,77247.0,59088.0,17551.0,25585.0,5739.0,28.0,733.0,966.0,375.0,15034.0,50809.0,3584.0,17.0,6/30/2011,0
327220,7442,85007.0,55276.0,34896.0,12750.0,3269.0,0.0,815.0,1744.0,117.0,24925.0,44072.0,10147.0,42.0,6/30/2011,0
327305,60391,521099.0,419284.0,98898.0,184753.0,112518.0,0.0,6280.0,8251.0,2281.0,29406.0,387990.0,55790.0,177.0,6/30/2011,0
327435,38757,394672.0,292524.0,106941.0,165235.0,14867.0,0.0,7966.0,6560.0,505.0,34570.0,304801.0,44271.0,140.0,6/30/2011,0
327453,49449,419776.0,258551.0,71374.0,129953.0,26787.0,0.0,4259.0,6748.0,2886.0,25325.0,327567.0,106223.0,121.0,6/30/2011,0
327556,14999,143801.0,76039.0,8197.0,18178.0,7257.0,0.0,1030.0,1932.0,1072.0,27150.0,96297.0,56803.0,46.0,6/30/2011,0
327855,25445,234753.0,132181.0,22439.0,72984.0,13639.0,0.0,2467.0,3037.0,2070.0,21249.0,185796.0,53358.0,57.0,6/30/2011,0
327949,35553,388106.0,315197.0,223061.0,76348.0,5252.0,0.0,3478.0,4357.0,1434.0,56945.0,289992.0,50262.0,74.0,6/30/2011,0
328058,6844,39823.0,13546.0,1654.0,6313.0,2179.0,0.0,321.0,512.0,237.0,7886.0,24938.0,20937.0,11.0,6/30/2011,0
328151,3274,28840.0,14106.0,2664.0,3506.0,897.0,0.0,179.0,400.0,154.0,6906.0,18618.0,11144.0,8.0,6/30/2011,0
328357,5531,49259.0,24729.0,7403.0,13215.0,1373.0,0.0,320.0,1411.0,326.0,10560.0,32467.0,4160.0,37.0,6/30/2011,0
328423,74294,674767.0,408192.0,121743.0,192613.0,68971.0,0.0,3475.0,12197.0,2262.0,117525.0,469357.0,137071.0,220.0,6/30/2011,0
328450,16476,172253.0,130136.0,20495.0,51312.0,14817.0,0.0,2234.0,3689.0,811.0,73685.0,79318.0,11937.0,80.0,6/30/2011,0
328656,9822,77696.0,52504.0,1514.0,24695.0,3682.0,0.0,974.0,771.0,926.0,13699.0,49954.0,14703.0,14.0,6/30/2011,0
328777,148573,1022780.0,711512.0,395749.0,283274.0,32488.0,0.0,12668.0,12318.0,-2050.0,31300.0,661054.0,177070.0,184.0,6/30/2011,0
329149,9543,83747.0,69662.0,6914.0,37371.0,4420.0,0.0,716.0,1388.0,338.0,25298.0,41126.0,8212.0,29.0,6/30/2011,0
329345,23724,250343.0,160895.0,42269.0,80755.0,19804.0,0.0,2392.0,4047.0,1065.0,74060.0,150444.0,64767.0,74.0,6/30/2011,0
329550,21713,331475.0,211050.0,84640.0,98004.0,21849.0,227.0,7578.0,6956.0,-1240.0,82756.0,224739.0,56565.0,100.0,6/30/2011,0
329756,6209,61432.0,33903.0,4418.0,16418.0,9799.0,0.0,852.0,1187.0,84.0,21932.0,32479.0,5690.0,21.0,6/30/2011,0
329952,41978,412360.0,171544.0,66547.0,75714.0,9000.0,0.0,1755.0,5008.0,1410.0,135658.0,233154.0,185828.0,111.0,6/30/2011,0
330239,36505,278857.0,110282.0,30396.0,6957.0,37197.0,0.0,1725.0,3529.0,2298.0,78184.0,144274.0,144710.0,90.0,6/30/2011,0
330248,16793,138693.0,75361.0,24581.0,25227.0,4791.0,0.0,830.0,1553.0,1061.0,32906.0,87835.0,43930.0,36.0,6/30/2011,0
330453,6545,46328.0,29533.0,6836.0,14214.0,2078.0,0.0,255.0,476.0,417.0,7323.0,31722.0,7851.0,10.0,6/30/2011,0
330855,80826,852913.0,616141.0,106201.0,398414.0,67571.0,0.0,10510.0,11495.0,4851.0,71999.0,590913.0,157777.0,217.0,6/30/2011,0
330873,11749,147923.0,84827.0,74187.0,10048.0,164.0,0.0,568.0,1804.0,387.0,25791.0,102349.0,56774.0,32.0,6/30/2011,0
330949,12840,133723.0,96141.0,50103.0,34967.0,3004.0,0.0,1284.0,2140.0,498.0,44323.0,68143.0,8552.0,43.0,6/30/2011,0
331375,14570,171832.0,135513.0,86679.0,43884.0,3295.0,0.0,1308.0,2279.0,438.0,40922.0,91798.0,21649.0,30.0,6/30/2011,0
331544,21835,104769.0,48692.0,16511.0,18197.0,5311.0,0.0,737.0,1211.0,398.0,26296.0,56321.0,44571.0,28.0,6/30/2011,0
331553,3355,35800.0,11677.0,2146.0,4192.0,1740.0,0.0,235.0,523.0,182.0,15124.0,16854.0,21427.0,11.0,6/30/2011,0
331713,36205,307990.0,197370.0,124244.0,52441.0,14028.0,0.0,2558.0,2821.0,2361.0,27431.0,202989.0,92054.0,40.0,6/30/2011,0
332055,10892,144454.0,95572.0,44142.0,26398.0,12689.0,0.0,1443.0,2187.0,727.0,67487.0,65768.0,0.0,50.0,6/30/2011,0
332224,34280,312847.0,196683.0,34765.0,148254.0,8724.0,0.0,4245.0,5391.0,559.0,71357.0,200583.0,31269.0,75.0,6/30/2011,0
332345,1565,19699.0,11594.0,4583.0,3394.0,1558.0,0.0,133.0,281.0,79.0,4224.0,13776.0,4388.0,6.0,6/30/2011,0
332402,35172,376109.0,190561.0,100792.0,85172.0,3056.0,0.0,3942.0,7167.0,401.0,66062.0,254869.0,142504.0,102.0,6/30/2011,0
332756,7559,40265.0,19470.0,5361.0,5172.0,1101.0,0.0,188.0,425.0,341.0,12264.0,20393.0,15128.0,8.0,6/30/2011,0
333034,23666,214656.0,158768.0,51148.0,72882.0,11838.0,0.0,6058.0,2641.0,895.0,51991.0,135046.0,19793.0,50.0,6/30/2011,0
333052,6799,63572.0,29313.0,6531.0,17236.0,1463.0,0.0,392.0,808.0,423.0,24439.0,32177.0,29147.0,14.0,6/30/2011,0
333203,41657,512660.0,388616.0,120816.0,207566.0,22544.0,8.0,4060.0,9424.0,2178.0,44602.0,390281.0,35897.0,182.0,6/30/2011,0
333650,19442,191149.0,113694.0,2272.0,60875.0,9889.0,0.0,1448.0,1571.0,2168.0,14846.0,153538.0,38358.0,39.0,6/30/2011,0
333856,10236,111898.0,75426.0,15200.0,31853.0,16664.0,0.0,916.0,1887.0,541.0,39669.0,61619.0,16883.0,33.0,6/30/2011,0
333940,6007,53196.0,19336.0,6014.0,7995.0,2046.0,0.0,127.0,657.0,156.0,13425.0,33532.0,12933.0,15.0,6/30/2011,0
334255,6103,40543.0,26750.0,17588.0,4273.0,1165.0,0.0,669.0,813.0,-306.0,8242.0,23943.0,0.0,13.0,6/30/2011,0
334264,18729,200285.0,127527.0,10329.0,71251.0,30329.0,0.0,2470.0,3909.0,726.0,86218.0,94649.0,49868.0,78.0,6/30/2011,0
334648,15665,149784.0,59771.0,12820.0,22792.0,4214.0,297.0,1416.0,2014.0,428.0,35198.0,98135.0,78332.0,37.0,6/30/2011,0
334657,5661,70501.0,61070.0,9580.0,24390.0,7158.0,0.0,723.0,1098.0,560.0,19451.0,44361.0,0.0,23.0,6/30/2011,0
335346,23799,177031.0,89269.0,6419.0,20231.0,15665.0,0.0,1373.0,2429.0,813.0,54854.0,97616.0,58040.0,54.0,6/30/2011,0
335355,12894,126776.0,71579.0,15380.0,31520.0,13194.0,0.0,1262.0,1849.0,-102.0,29185.0,63245.0,37664.0,26.0,6/30/2011,0
335757,2418,30631.0,8202.0,5520.0,790.0,316.0,0.0,87.0,407.0,16.0,13224.0,14934.0,0.0,10.0,6/30/2011,0
336147,11438,88242.0,50377.0,17015.0,29361.0,1472.0,0.0,583.0,1236.0,469.0,29508.0,36802.0,20946.0,35.0,6/30/2011,0
336361,11875,98750.0,62106.0,15290.0,34522.0,8527.0,0.0,756.0,1575.0,725.0,24076.0,62546.0,4034.0,26.0,6/30/2011,0
336576,32518,424038.0,316301.0,166751.0,140167.0,241.0,246.0,4899.0,9676.0,-4939.0,51964.0,329667.0,31658.0,124.0,6/30/2011,0
336950,1684,17662.0,8953.0,109.0,3140.0,349.0,0.0,160.0,215.0,68.0,1778.0,14113.0,0.0,4.0,6/30/2011,0
337247,7968,50140.0,24639.0,5819.0,7901.0,1977.0,0.0,309.0,381.0,465.0,7524.0,30723.0,22293.0,8.0,6/30/2011,0
337340,17393,122811.0,78942.0,32252.0,44435.0,2074.0,0.0,1044.0,1545.0,320.0,26382.0,78703.0,8438.0,24.0,6/30/2011,0
338178,17933,174866.0,112374.0,108875.0,3400.0,0.0,0.0,439.0,1404.0,384.0,17477.0,139079.0,26685.0,21.0,6/30/2011,0
338646,19674,166619.0,93599.0,25697.0,47877.0,5641.0,91.0,1561.0,2546.0,830.0,54935.0,87793.0,57481.0,49.0,6/30/2011,0
338758,26060,325039.0,129718.0,27503.0,77355.0,16315.0,400.0,5762.0,6600.0,-349.0,24470.0,270674.0,153188.0,99.0,6/30/2011,0
338851,8667,77321.0,57344.0,17458.0,32892.0,7610.0,0.0,1562.0,1348.0,200.0,11348.0,52506.0,12637.0,17.0,6/30/2011,0
338945,5257,56386.0,36371.0,5888.0,18811.0,2793.0,0.0,370.0,690.0,266.0,8553.0,42328.0,12933.0,17.0,6/30/2011,0
339054,7181,54752.0,24837.0,1333.0,2080.0,9647.0,0.0,323.0,578.0,394.0,14274.0,32464.0,21336.0,14.0,6/30/2011,0
339353,7679,55229.0,25405.0,2323.0,11078.0,3803.0,0.0,615.0,768.0,447.0,21020.0,25821.0,13233.0,13.0,6/30/2011,0
