,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
158974,16109,198166.0,124296.0,66771.0,44407.0,12413.0,0.0,1638.0,1385.0,145.0,23104.0,137303.0,13991.0,42.0,6/30/2011,0
159636,145061,1489317.0,1097823.0,409918.0,578981.0,51490.0,2963.0,22048.0,9776.0,2549.0,73582.0,1257791.0,251255.0,346.0,6/30/2011,0
159645,6383,50175.0,29979.0,9515.0,13409.0,2817.0,0.0,236.0,399.0,71.0,7463.0,33981.0,11257.0,15.0,6/30/2011,0
159953,19721,147479.0,39992.0,12549.0,13482.0,2921.0,0.0,923.0,690.0,454.0,50164.0,73121.0,81171.0,34.0,6/30/2011,0
160360,15730,162708.0,120627.0,22693.0,84241.0,8343.0,0.0,3551.0,1905.0,40.0,12184.0,120309.0,12230.0,81.0,6/30/2011,0
160454,11098,120822.0,60364.0,14398.0,25242.0,8233.0,0.0,1223.0,942.0,293.0,37096.0,72092.0,30559.0,39.0,6/30/2011,0
160557,2887,36998.0,9827.0,173.0,3997.0,1107.0,0.0,208.0,147.0,59.0,22036.0,11751.0,16340.0,5.0,6/30/2011,0
160614,243665,,,,,,,,,,,,,,6/30/2011,0
160650,66555,536293.0,347459.0,128712.0,155552.0,54946.0,175.0,9340.0,2191.0,2154.0,42066.0,393413.0,166347.0,50.0,6/30/2011,0
160959,66311,690351.0,497390.0,126475.0,246486.0,99174.0,1251.0,13080.0,3593.0,3109.0,33180.0,531874.0,46838.0,137.0,6/30/2011,0
161273,44293,450607.0,332656.0,94573.0,190963.0,46759.0,80.0,5161.0,3318.0,871.0,31501.0,314910.0,34867.0,93.0,6/30/2011,0
161433,12865,136874.0,86493.0,43734.0,22582.0,7416.0,0.0,1710.0,821.0,210.0,40817.0,81327.0,36530.0,38.0,6/30/2011,0
161602,143473,1691904.0,1178943.0,338318.0,412256.0,206274.0,0.0,15910.0,14327.0,5173.0,98736.0,1441193.0,113129.0,386.0,6/30/2011,0
162337,52472,520974.0,310558.0,125598.0,116517.0,166.0,424.0,7306.0,3931.0,1016.0,139328.0,325461.0,126697.0,209.0,6/30/2011,0
163343,5518,60484.0,42584.0,16330.0,13268.0,7008.0,0.0,1020.0,606.0,69.0,20968.0,30066.0,4772.0,25.0,6/30/2011,0
163370,37113,337637.0,233320.0,113561.0,111444.0,7727.0,0.0,2832.0,2792.0,239.0,65471.0,214815.0,63389.0,84.0,6/30/2011,0
163549,108171,951892.0,757586.0,208897.0,394151.0,144599.0,0.0,12784.0,8602.0,2137.0,64090.0,735145.0,93564.0,288.0,6/30/2011,0
163857,13131,133627.0,70558.0,22566.0,23012.0,7657.0,162.0,1633.0,1077.0,391.0,50766.0,63425.0,36868.0,45.0,6/30/2011,0
164032,21184,202218.0,130411.0,47069.0,48278.0,24622.0,442.0,5150.0,1943.0,-163.0,41480.0,138829.0,11407.0,38.0,6/30/2011,0
164153,7293,95815.0,53734.0,10066.0,22994.0,15459.0,0.0,693.0,1256.0,125.0,30069.0,50730.0,20596.0,46.0,6/30/2011,0
164331,22272,246762.0,109482.0,56883.0,17172.0,18952.0,0.0,1546.0,1532.0,436.0,88899.0,134947.0,38130.0,65.0,6/30/2011,0
164377,22215,224703.0,104363.0,87462.0,13972.0,496.0,0.0,339.0,1264.0,320.0,25770.0,157944.0,72832.0,44.0,6/30/2011,0
164854,18845,206005.0,165059.0,30269.0,104402.0,16532.0,0.0,2616.0,1802.0,318.0,35412.0,135154.0,17236.0,80.0,6/30/2011,0
164957,5354,53183.0,38381.0,16642.0,14991.0,3051.0,0.0,384.0,468.0,158.0,24743.0,22998.0,3137.0,20.0,6/30/2011,0
164975,8089,93381.0,64686.0,55656.0,5923.0,33.0,0.0,506.0,613.0,92.0,8307.0,61663.0,22489.0,22.0,6/30/2011,0
165039,15111,161700.0,103790.0,56164.0,30628.0,2856.0,0.0,3290.0,1410.0,14.0,59952.0,84527.0,28672.0,53.0,6/30/2011,0
165628,566351,,,,,,,,,,,,,,6/30/2011,0
165758,7684,84226.0,55535.0,16387.0,32902.0,4841.0,0.0,1609.0,690.0,45.0,21212.0,47283.0,2562.0,23.0,6/30/2011,0
165806,68365,898148.0,575494.0,152184.0,249106.0,105744.0,0.0,6870.0,5517.0,2766.0,78035.0,703857.0,258807.0,122.0,6/30/2011,0
166111,30955,236456.0,199019.0,184734.0,7041.0,1117.0,0.0,981.0,2256.0,271.0,55516.0,130740.0,5163.0,80.0,6/30/2011,0
166531,20112,206351.0,146329.0,46164.0,67012.0,13033.0,0.0,3515.0,1514.0,348.0,33369.0,148727.0,21107.0,52.0,6/30/2011,0
166652,66157,640774.0,517883.0,50195.0,275232.0,136223.0,0.0,19495.0,5077.0,1140.0,86402.0,469049.0,67697.0,161.0,6/30/2011,0
166803,118362,1494038.0,916384.0,419458.0,290274.0,105230.0,0.0,10232.0,10930.0,3382.0,186331.0,913360.0,476328.0,317.0,6/30/2011,0
166849,4773,53476.0,37175.0,7278.0,22051.0,727.0,0.0,579.0,460.0,226.0,11502.0,37010.0,6935.0,19.0,6/30/2011,0
167060,81286,697059.0,482133.0,76403.0,350002.0,53107.0,1241.0,9784.0,6829.0,814.0,67066.0,542827.0,131861.0,172.0,6/30/2011,0
167453,11640,81733.0,62164.0,22080.0,24154.0,9290.0,592.0,821.0,664.0,299.0,14122.0,52059.0,11916.0,23.0,6/30/2011,0
167556,8783,85225.0,36301.0,17875.0,11536.0,2429.0,0.0,1080.0,801.0,-19.0,26386.0,49913.0,33560.0,34.0,6/30/2011,0
167565,247582,333310.0,0.0,0.0,0.0,0.0,0.0,0.0,42654.0,4415.0,296.0,500.0,0.0,242.0,6/30/2011,0
167752,2964,26169.0,11153.0,3776.0,2579.0,1920.0,0.0,195.0,239.0,13.0,9241.0,13879.0,10065.0,10.0,6/30/2011,0
167864,31693,294621.0,172797.0,17294.0,42612.0,103333.0,0.0,2766.0,1566.0,2326.0,148637.0,114004.0,42614.0,72.0,6/30/2011,0
168441,20464,216175.0,171472.0,73861.0,80715.0,15466.0,0.0,2336.0,1754.0,309.0,91148.0,95947.0,21038.0,57.0,6/30/2011,0
168571,4464,52725.0,28915.0,13968.0,10111.0,2456.0,0.0,375.0,482.0,17.0,14341.0,33703.0,13300.0,18.0,6/30/2011,0
169073,15480,582723.0,374248.0,109221.0,191195.0,71330.0,0.0,11586.0,4853.0,2413.0,81273.0,424907.0,126028.0,109.0,6/30/2011,0
169327,20615,258748.0,181555.0,50929.0,104429.0,20620.0,0.0,1687.0,1859.0,406.0,53057.0,164606.0,49120.0,78.0,6/30/2011,0
169354,25841,265857.0,31635.0,1082.0,6866.0,14066.0,0.0,2141.0,1144.0,452.0,23664.0,215853.0,179316.0,43.0,6/30/2011,0
169653,596661,7183265.0,4356947.0,1038228.0,2259206.0,986886.0,2.0,183973.0,57011.0,-2979.0,261696.0,6094838.0,1735075.0,1376.0,6/30/2011,0
169756,29396,343794.0,170433.0,35211.0,93039.0,36932.0,0.0,2028.0,2224.0,1762.0,31747.0,274411.0,5760.0,102.0,6/30/2011,0
169952,7604,87068.0,44188.0,14892.0,21923.0,7072.0,67.0,1066.0,547.0,227.0,17344.0,56165.0,29940.0,21.0,6/30/2011,0
170051,80989,554979.0,362910.0,16010.0,266597.0,60250.0,0.0,12115.0,2603.0,860.0,104276.0,282112.0,140624.0,90.0,6/30/2011,0
170257,7522,67771.0,29555.0,8231.0,7904.0,2188.0,0.0,353.0,566.0,111.0,24408.0,35413.0,24357.0,28.0,6/30/2011,0
170332,16492,204285.0,177473.0,83280.0,54147.0,8384.0,0.0,2113.0,1407.0,315.0,42044.0,142444.0,7342.0,71.0,6/30/2011,0
170640,3034,26847.0,12492.0,4670.0,1616.0,698.0,0.0,89.0,138.0,68.0,5868.0,17897.0,4708.0,5.0,6/30/2011,0
170716,550565,4866138.0,3547390.0,972840.0,749891.0,380398.0,53719.0,164022.0,30122.0,6018.0,1193773.0,1740428.0,661205.0,925.0,6/30/2011,0
170976,4970,50506.0,36151.0,23510.0,7833.0,0.0,0.0,367.0,507.0,13.0,6541.0,37447.0,0.0,15.0,6/30/2011,0
171133,35823,,,,,,,,,,,,,,6/30/2011,0
171656,6963,85226.0,51300.0,16025.0,21835.0,11099.0,0.0,929.0,729.0,231.0,29045.0,49105.0,19971.0,40.0,6/30/2011,0
171759,11079,90743.0,62308.0,11130.0,28979.0,6750.0,0.0,932.0,700.0,345.0,21812.0,54485.0,20474.0,23.0,6/30/2011,0
171768,15698,185088.0,122852.0,58899.0,48118.0,6815.0,157.0,1026.0,1584.0,482.0,43522.0,116527.0,15801.0,50.0,6/30/2011,0
172158,5249,66905.0,47277.0,11956.0,11350.0,3055.0,0.0,429.0,438.0,222.0,17755.0,43089.0,0.0,20.0,6/30/2011,0
172251,4584,34520.0,21910.0,9056.0,9366.0,1674.0,0.0,488.0,210.0,152.0,8141.0,21666.0,6580.0,8.0,6/30/2011,0
172457,19352,265528.0,145366.0,37561.0,90856.0,9653.0,0.0,3903.0,2527.0,350.0,97598.0,139948.0,85918.0,76.0,6/30/2011,0
172859,8952,87190.0,62008.0,7981.0,10466.0,9143.0,0.0,742.0,566.0,280.0,22617.0,53616.0,8224.0,17.0,6/30/2011,0
173306,23339,267679.0,180736.0,117596.0,45667.0,13299.0,0.0,2465.0,2501.0,398.0,24233.0,202926.0,61364.0,87.0,6/30/2011,0
173342,7976,77316.0,27278.0,10929.0,4732.0,4350.0,0.0,680.0,413.0,310.0,27644.0,40007.0,36566.0,15.0,6/30/2011,0
173548,10292,82466.0,41157.0,10350.0,8707.0,14077.0,0.0,491.0,543.0,211.0,17073.0,49586.0,34649.0,19.0,6/30/2011,0
173557,28819,301035.0,224688.0,33134.0,170466.0,14328.0,0.0,7326.0,2690.0,211.0,18811.0,252581.0,34287.0,102.0,6/30/2011,0
173575,79185,675321.0,481827.0,350118.0,116206.0,13317.0,0.0,6405.0,4224.0,784.0,45084.0,524837.0,20457.0,100.0,6/30/2011,0
173641,22352,176435.0,109393.0,21740.0,50718.0,21923.0,0.0,1675.0,1079.0,519.0,51913.0,100755.0,54711.0,36.0,6/30/2011,0
173959,15449,126756.0,19800.0,2861.0,2904.0,3346.0,0.0,352.0,535.0,403.0,31293.0,78925.0,97033.0,20.0,6/30/2011,0
174321,8618,98796.0,54902.0,46963.0,3956.0,8307.0,0.0,682.0,709.0,158.0,22950.0,66740.0,24460.0,26.0,6/30/2011,0
174367,6256,34973.0,18098.0,4380.0,6758.0,5333.0,0.0,275.0,405.0,-34.0,8492.0,20195.0,9912.0,11.0,6/30/2011,0
175056,16182,232026.0,155582.0,26773.0,73286.0,28039.0,0.0,1358.0,1683.0,443.0,74848.0,140364.0,26541.0,70.0,6/30/2011,0
175140,19111,224989.0,165257.0,50372.0,90130.0,16660.0,217.0,5730.0,1886.0,498.0,40067.0,141466.0,40217.0,66.0,6/30/2011,0
175458,2318,23232.0,11658.0,4867.0,1198.0,1759.0,0.0,198.0,139.0,54.0,5595.0,15192.0,4771.0,5.0,6/30/2011,0
175609,20891,190994.0,115197.0,71746.0,31661.0,4299.0,345.0,2081.0,1425.0,504.0,76742.0,92200.0,43945.0,41.0,6/30/2011,0
175672,17222,234966.0,142179.0,108083.0,26262.0,6113.0,0.0,1660.0,1856.0,184.0,37193.0,174134.0,64152.0,42.0,6/30/2011,0
176053,5296,58615.0,18682.0,1915.0,10411.0,2595.0,12.0,241.0,335.0,98.0,17566.0,34266.0,32955.0,15.0,6/30/2011,0
176101,86081,603291.0,283657.0,64721.0,149229.0,68768.0,0.0,4523.0,3601.0,1722.0,40196.0,386599.0,262308.0,113.0,6/30/2011,0
176325,8111,96791.0,56927.0,30033.0,14676.0,11089.0,0.0,985.0,770.0,187.0,26264.0,61169.0,30028.0,24.0,6/30/2011,0
176437,5326,55850.0,27547.0,8141.0,11407.0,3317.0,261.0,728.0,565.0,-29.0,17713.0,31023.0,3725.0,17.0,6/30/2011,0
176464,49060,533082.0,338092.0,68370.0,155512.0,45109.0,1859.0,4665.0,5459.0,969.0,101160.0,374043.0,155838.0,193.0,6/30/2011,0
176642,10193,96733.0,70807.0,37245.0,24266.0,1002.0,0.0,1389.0,1064.0,98.0,31187.0,50429.0,9674.0,37.0,6/30/2011,0
177135,7703,29758.0,8251.0,2854.0,1970.0,1567.0,0.0,167.0,208.0,4.0,12747.0,9278.0,0.0,13.0,6/30/2011,0
177443,21097,180552.0,70437.0,23256.0,21748.0,8151.0,467.0,782.0,695.0,652.0,40833.0,112750.0,91106.0,35.0,6/30/2011,0
177500,3467,39248.0,33708.0,22937.0,5034.0,2682.0,0.0,405.0,406.0,89.0,7196.0,28307.0,0.0,16.0,6/30/2011,0
177546,12824,113914.0,70418.0,13952.0,47488.0,5932.0,0.0,2086.0,975.0,150.0,18360.0,69831.0,20949.0,34.0,6/30/2011,0
177555,1536,22818.0,8807.0,2778.0,2451.0,440.0,0.0,105.0,153.0,25.0,9049.0,12111.0,12010.0,6.0,6/30/2011,0
177751,54257,591456.0,500993.0,6563.0,374170.0,118886.0,0.0,8911.0,3089.0,2167.0,90596.0,440954.0,0.0,60.0,6/30/2011,0
177920,37549,558998.0,320947.0,181079.0,99433.0,53198.0,628.0,4271.0,3202.0,1264.0,103796.0,405458.0,179160.0,100.0,6/30/2011,0
177957,29799,382884.0,252414.0,92247.0,123529.0,32109.0,0.0,6075.0,11255.0,-535.0,37008.0,309904.0,28603.0,403.0,6/30/2011,0
178057,2434,17449.0,13562.0,8462.0,2084.0,598.0,0.0,156.0,207.0,2.0,3577.0,11396.0,0.0,5.0,6/30/2011,0
178150,15359,148868.0,98802.0,48775.0,19419.0,13602.0,65.0,1222.0,893.0,229.0,24818.0,108198.0,32598.0,27.0,6/30/2011,0
178244,7913,76404.0,49298.0,14462.0,11598.0,5840.0,0.0,620.0,360.0,342.0,22271.0,46005.0,19402.0,13.0,6/30/2011,0
178271,8242,66192.0,39524.0,36486.0,2765.0,78.0,0.0,274.0,486.0,57.0,8428.0,48149.0,21204.0,14.0,6/30/2011,0
178356,7806,82316.0,37576.0,20734.0,9910.0,758.0,0.0,231.0,686.0,294.0,27233.0,47051.0,32136.0,32.0,6/30/2011,0
178851,25281,258395.0,102006.0,17743.0,72310.0,7259.0,0.0,2448.0,1956.0,440.0,31102.0,198484.0,120564.0,74.0,6/30/2011,0
179148,12494,112315.0,87415.0,8046.0,49661.0,4358.0,204.0,1345.0,965.0,411.0,28614.0,70093.0,5676.0,31.0,6/30/2011,0
179335,25075,194321.0,118193.0,40709.0,32683.0,22967.0,0.0,1625.0,1201.0,477.0,43855.0,123143.0,61831.0,45.0,6/30/2011,0
179700,48701,482682.0,332934.0,203759.0,95846.0,17450.0,0.0,4758.0,3366.0,415.0,27757.0,333830.0,94187.0,98.0,6/30/2011,0
179755,9343,91275.0,67209.0,15534.0,36372.0,4813.0,91.0,1273.0,870.0,-178.0,12843.0,66692.0,13974.0,36.0,6/30/2011,0
180041,3688,57538.0,33431.0,8703.0,9608.0,3545.0,0.0,924.0,709.0,-512.0,18866.0,33455.0,9936.0,24.0,6/30/2011,0
180078,22261,324539.0,252194.0,115936.0,117983.0,17318.0,0.0,4848.0,3410.0,-51.0,17824.0,267191.0,19279.0,88.0,6/30/2011,0
180144,7677,65746.0,31921.0,11965.0,5254.0,2633.0,0.0,480.0,355.0,301.0,12259.0,45567.0,1535.0,11.0,6/30/2011,0
180443,5264,65063.0,32207.0,4057.0,11658.0,5370.0,0.0,575.0,405.0,149.0,15066.0,40201.0,24494.0,15.0,6/30/2011,0
180537,11664,93777.0,58826.0,13514.0,19975.0,9764.0,0.0,1758.0,683.0,363.0,18235.0,63130.0,9871.0,34.0,6/30/2011,0
180845,10563,85200.0,36246.0,10983.0,15498.0,1486.0,250.0,388.0,514.0,324.0,17123.0,41242.0,42273.0,22.0,6/30/2011,0
181347,32661,311783.0,235174.0,40814.0,105670.0,75171.0,0.0,4319.0,2247.0,267.0,43358.0,202446.0,66103.0,89.0,6/30/2011,0
181459,33840,424839.0,310375.0,45721.0,93948.0,26970.0,0.0,3231.0,3603.0,780.0,82266.0,290041.0,68326.0,127.0,6/30/2011,0
181758,5557,67913.0,31572.0,9403.0,10965.0,5185.0,401.0,159.0,610.0,106.0,35099.0,25482.0,25199.0,33.0,6/30/2011,0
181963,17500,182409.0,61716.0,23823.0,22502.0,9165.0,1504.0,903.0,1573.0,287.0,76115.0,87843.0,103132.0,48.0,6/30/2011,0
182353,3089,39582.0,22472.0,5053.0,8732.0,2456.0,0.0,277.0,218.0,57.0,9275.0,25944.0,15988.0,8.0,6/30/2011,0
182652,1182,10082.0,6864.0,2396.0,1942.0,228.0,0.0,30.0,119.0,32.0,2865.0,6022.0,0.0,7.0,6/30/2011,0
182951,20350,224333.0,135972.0,35563.0,57249.0,13638.0,0.0,1787.0,1956.0,495.0,92158.0,110317.0,63865.0,76.0,6/30/2011,0
183042,11098,125977.0,92749.0,26501.0,30770.0,10921.0,0.0,1490.0,677.0,302.0,28494.0,73278.0,19027.0,24.0,6/30/2011,0
183051,3949,37144.0,14699.0,4232.0,5479.0,1187.0,0.0,251.0,291.0,147.0,14835.0,18347.0,7514.0,13.0,6/30/2011,0
183154,5637,39333.0,19909.0,1360.0,6551.0,5157.0,0.0,254.0,424.0,22.0,8194.0,25365.0,13461.0,19.0,6/30/2011,0
183668,51066,443512.0,362068.0,5711.0,342153.0,12384.0,0.0,6331.0,2625.0,2711.0,26448.0,359744.0,37835.0,79.0,6/30/2011,0
183770,30181,375798.0,235449.0,119775.0,89066.0,12306.0,0.0,2728.0,2510.0,374.0,39949.0,278145.0,106511.0,88.0,6/30/2011,0
183846,36929,246061.0,133117.0,53162.0,64547.0,7531.0,0.0,1731.0,1968.0,433.0,55589.0,144677.0,87683.0,69.0,6/30/2011,0
183958,24649,162649.0,77302.0,12710.0,18466.0,7245.0,436.0,1742.0,1171.0,618.0,43669.0,91703.0,73778.0,51.0,6/30/2011,0
184142,27317,299096.0,196629.0,64708.0,106409.0,19201.0,0.0,4258.0,2247.0,326.0,105477.0,165389.0,64285.0,108.0,6/30/2011,0
184245,17035,243390.0,122105.0,35550.0,66393.0,16640.0,0.0,1278.0,2180.0,-90.0,16991.0,181912.0,106319.0,69.0,6/30/2011,0
184656,19831,168361.0,25643.0,6620.0,8947.0,4095.0,0.0,361.0,805.0,491.0,32012.0,85049.0,89196.0,30.0,6/30/2011,0
184759,5878,39079.0,14544.0,437.0,2036.0,873.0,0.0,96.0,264.0,134.0,12192.0,20911.0,1438.0,12.0,6/30/2011,0
185037,21317,405296.0,254676.0,37502.0,197502.0,10779.0,1245.0,7207.0,4428.0,-477.0,29172.0,328589.0,9480.0,163.0,6/30/2011,0
185251,2313,17317.0,5295.0,1401.0,578.0,1198.0,0.0,241.0,192.0,47.0,8365.0,6438.0,10118.0,21.0,6/30/2011,0
185448,16476,83949.0,62432.0,10812.0,31627.0,14150.0,0.0,1466.0,497.0,590.0,22161.0,42157.0,1006.0,16.0,6/30/2011,0
185457,1927,24813.0,9508.0,1291.0,5165.0,159.0,0.0,157.0,152.0,62.0,6405.0,14934.0,13577.0,6.0,6/30/2011,0
185859,67517,492397.0,224951.0,81601.0,105656.0,35968.0,0.0,13291.0,2651.0,1933.0,18266.0,345941.0,80942.0,114.0,6/30/2011,0
186221,75916,857717.0,572958.0,142906.0,355037.0,35697.0,0.0,10284.0,7192.0,297.0,93041.0,593249.0,194144.0,288.0,6/30/2011,0
186548,7019,87030.0,64872.0,22476.0,28877.0,8577.0,78.0,1000.0,795.0,98.0,15538.0,61150.0,16226.0,24.0,6/30/2011,0
186717,91666,686419.0,366094.0,188864.0,144431.0,26044.0,0.0,4141.0,3950.0,1798.0,28400.0,562552.0,283772.0,144.0,6/30/2011,0
186744,108922,970811.0,502066.0,98731.0,161720.0,111988.0,0.0,7894.0,4497.0,4364.0,111199.0,618502.0,366374.0,183.0,6/30/2011,0
186838,29739,322027.0,235274.0,62310.0,81019.0,37325.0,647.0,3007.0,2551.0,408.0,93583.0,187009.0,53572.0,98.0,6/30/2011,0
186856,4298,58763.0,30476.0,6236.0,11580.0,2833.0,0.0,452.0,598.0,144.0,22765.0,31237.0,5328.0,21.0,6/30/2011,0
187358,1732,17283.0,8495.0,1284.0,1675.0,660.0,0.0,122.0,132.0,22.0,5721.0,9809.0,3049.0,7.0,6/30/2011,0
187451,7174,68685.0,40005.0,1206.0,12262.0,5726.0,0.0,523.0,550.0,212.0,13726.0,47353.0,13717.0,24.0,6/30/2011,0
187648,1374,14660.0,11153.0,4750.0,514.0,424.0,0.0,313.0,85.0,88.0,1505.0,11735.0,2398.0,5.0,6/30/2011,0
187899,25669,300431.0,272193.0,164710.0,85771.0,15963.0,0.0,1173.0,3464.0,302.0,57030.0,209020.0,0.0,124.0,6/30/2011,0
187947,88405,1078516.0,640389.0,115379.0,282819.0,87495.0,311.0,9937.0,5924.0,2603.0,307017.0,605714.0,267210.0,214.0,6/30/2011,0
188056,27466,249641.0,102254.0,32652.0,26454.0,18847.0,0.0,1940.0,955.0,543.0,52594.0,159449.0,20563.0,45.0,6/30/2011,0
188430,42031,892125.0,548800.0,183543.0,338491.0,25136.0,0.0,14708.0,11291.0,-4824.0,109054.0,686030.0,179226.0,246.0,6/30/2011,0
188449,10286,84144.0,36981.0,3601.0,9400.0,11859.0,0.0,275.0,614.0,254.0,30804.0,42198.0,0.0,21.0,6/30/2011,0
188720,21274,188152.0,106316.0,51960.0,20119.0,10747.0,0.0,699.0,1372.0,465.0,58624.0,102281.0,40290.0,65.0,6/30/2011,0
188739,4820,50942.0,37834.0,17248.0,170.0,14370.0,0.0,354.0,476.0,281.0,16082.0,29899.0,2064.0,18.0,6/30/2011,0
188757,1722,16452.0,4845.0,1442.0,2189.0,421.0,0.0,130.0,123.0,20.0,7215.0,7488.0,5829.0,5.0,6/30/2011,0
188917,11576,156892.0,49921.0,37132.0,8224.0,879.0,0.0,552.0,1225.0,-15.0,10982.0,132797.0,82536.0,50.0,6/30/2011,0
188926,6529,87039.0,65892.0,30414.0,18016.0,9986.0,270.0,731.0,689.0,65.0,16736.0,57610.0,9247.0,38.0,6/30/2011,0
189044,64524,826008.0,554841.0,212794.0,266612.0,38831.0,2462.0,6620.0,7646.0,234.0,57796.0,619019.0,207754.0,226.0,6/30/2011,0
189129,46583,445221.0,319646.0,138036.0,139237.0,30750.0,0.0,4028.0,2969.0,996.0,29042.0,320191.0,83027.0,142.0,6/30/2011,0
189352,129452,1128156.0,807648.0,14971.0,700218.0,89288.0,0.0,23815.0,9025.0,2108.0,144015.0,818825.0,158567.0,228.0,6/30/2011,0
189549,12299,116097.0,89341.0,27479.0,44772.0,11032.0,107.0,1468.0,671.0,171.0,16797.0,80931.0,5083.0,28.0,6/30/2011,0
189745,152535,1192726.0,777939.0,130587.0,584174.0,57312.0,0.0,23280.0,6583.0,1167.0,118988.0,871044.0,252247.0,178.0,6/30/2011,0
189820,40265,227270.0,64591.0,25166.0,24103.0,3601.0,149.0,752.0,1076.0,638.0,47060.0,137554.0,48894.0,49.0,6/30/2011,0
189950,8034,89642.0,52483.0,0.0,4494.0,16905.0,0.0,598.0,428.0,208.0,11802.0,68993.0,13512.0,12.0,6/30/2011,0
190246,4530,25890.0,15415.0,3402.0,4387.0,3790.0,0.0,183.0,228.0,34.0,5163.0,13872.0,1169.0,9.0,6/30/2011,0
190451,24754,248514.0,158879.0,59080.0,67912.0,10849.0,0.0,1909.0,1673.0,623.0,54542.0,168144.0,77160.0,71.0,6/30/2011,0
190554,15000,166808.0,117406.0,14465.0,80429.0,10025.0,0.0,3957.0,843.0,516.0,36831.0,114747.0,33168.0,32.0,6/30/2011,0
190563,12728,109391.0,40250.0,7403.0,14650.0,9780.0,0.0,200.0,639.0,313.0,29285.0,67241.0,29960.0,25.0,6/30/2011,0
190639,22322,282719.0,183658.0,8518.0,133463.0,0.0,0.0,13285.0,3381.0,52.0,150604.0,54542.0,8032.0,45.0,6/30/2011,0
190648,13846,161442.0,84820.0,7361.0,33068.0,18948.0,0.0,2083.0,1146.0,343.0,32602.0,113894.0,55263.0,43.0,6/30/2011,0
190947,7391,97885.0,45386.0,11109.0,17106.0,8843.0,0.0,746.0,596.0,26.0,21522.0,68866.0,41872.0,23.0,6/30/2011,0
190956,17187,109381.0,53880.0,5306.0,16371.0,1497.0,0.0,796.0,458.0,299.0,18900.0,72791.0,33930.0,13.0,6/30/2011,0
191355,24053,202648.0,89593.0,18538.0,54150.0,9844.0,0.0,2217.0,1196.0,804.0,57599.0,110763.0,84153.0,54.0,6/30/2011,0
191449,4844,41954.0,15632.0,9380.0,2358.0,1502.0,0.0,124.0,275.0,52.0,12001.0,25005.0,22488.0,9.0,6/30/2011,0
191935,56900,757610.0,477892.0,229222.0,227643.0,15895.0,0.0,13501.0,5836.0,-772.0,243131.0,308461.0,223304.0,177.0,6/30/2011,0
192147,37112,363782.0,232859.0,79785.0,102985.0,20875.0,1949.0,3912.0,2066.0,1239.0,25887.0,294457.0,69465.0,107.0,6/30/2011,0
192156,28937,317189.0,254074.0,17739.0,171304.0,37570.0,0.0,3038.0,2975.0,671.0,104535.0,182390.0,3532.0,109.0,6/30/2011,0
192558,21768,240231.0,104129.0,26529.0,33182.0,12652.0,0.0,1739.0,1926.0,735.0,53544.0,161865.0,118578.0,86.0,6/30/2011,0
192651,2815,27936.0,15982.0,2787.0,5552.0,1525.0,0.0,165.0,163.0,77.0,7459.0,17622.0,1153.0,6.0,6/30/2011,0
192857,14282,126206.0,58088.0,5124.0,32972.0,11809.0,317.0,900.0,859.0,421.0,29255.0,69515.0,59300.0,29.0,6/30/2011,0
193162,4792,43128.0,22320.0,5904.0,4714.0,5913.0,0.0,385.0,459.0,562.0,13654.0,24596.0,0.0,17.0,6/30/2011,0
193247,7366,50372.0,41160.0,19555.0,15717.0,4453.0,0.0,387.0,769.0,-2.0,9705.0,29816.0,860.0,23.0,6/30/2011,0
193461,58110,482562.0,405378.0,156090.0,183385.0,38028.0,0.0,14311.0,6213.0,-1211.0,24571.0,382904.0,13585.0,104.0,6/30/2011,0
193537,17188,109231.0,60969.0,25149.0,20805.0,3329.0,0.0,1269.0,682.0,317.0,21419.0,69647.0,30849.0,25.0,6/30/2011,0
193649,24351,196278.0,95269.0,23047.0,28524.0,14206.0,0.0,1984.0,892.0,596.0,63193.0,108402.0,58541.0,36.0,6/30/2011,0
193809,106201,1057504.0,722626.0,527648.0,179284.0,13083.0,0.0,6604.0,6349.0,1462.0,88698.0,818644.0,223178.0,186.0,6/30/2011,0
194253,7309,101556.0,36789.0,2527.0,10577.0,10769.0,0.0,791.0,604.0,79.0,37398.0,39110.0,47820.0,26.0,6/30/2011,0
194440,10052,105148.0,73348.0,22062.0,25706.0,15543.0,0.0,800.0,721.0,270.0,42367.0,48006.0,19927.0,29.0,6/30/2011,0
194936,31041,207046.0,190791.0,90823.0,82975.0,11361.0,0.0,4957.0,1128.0,788.0,28718.0,140781.0,13554.0,31.0,6/30/2011,0
195111,49314,530926.0,387822.0,81039.0,159799.0,39791.0,0.0,6425.0,4536.0,911.0,13340.0,431046.0,80852.0,139.0,6/30/2011,0
195157,5354,52248.0,21213.0,3304.0,11724.0,3510.0,0.0,413.0,324.0,224.0,17737.0,29048.0,27618.0,16.0,6/30/2011,0
195456,6984,81816.0,55392.0,13730.0,40942.0,2073.0,0.0,1168.0,777.0,229.0,27875.0,40551.0,251.0,38.0,6/30/2011,0
