,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
413673,13922,142111.0,115107.0,71732.0,29694.0,10405.0,0.0,2152.0,12146.0,-588.0,35811.0,72855.0,15647.0,101.0,12/31/2012,0
413730,2070,24053.0,9981.0,2016.0,3897.0,973.0,0.0,164.0,555.0,66.0,8975.0,12966.0,734.0,5.0,12/31/2012,0
413758,7930,86402.0,72631.0,776.0,24717.0,6994.0,0.0,735.0,1672.0,2048.0,28962.0,43159.0,6383.0,15.0,12/31/2012,0
413851,3429,38917.0,9510.0,723.0,2288.0,1302.0,20.0,226.0,714.0,171.0,17584.0,17425.0,8213.0,8.0,12/31/2012,0
414102,31327,244581.0,155267.0,106333.0,33043.0,9559.0,0.0,1654.0,6104.0,2299.0,58996.0,153941.0,0.0,58.0,12/31/2012,0
414652,10962,110655.0,64565.0,4328.0,15458.0,11154.0,552.0,930.0,2302.0,897.0,29251.0,69857.0,30132.0,20.0,12/31/2012,0
414764,25611,333685.0,120866.0,37612.0,39907.0,18970.0,0.0,1746.0,9574.0,3503.0,59539.0,230273.0,134757.0,108.0,12/31/2012,0
414858,10016,98451.0,66709.0,31586.0,19483.0,7447.0,0.0,920.0,4499.0,940.0,50215.0,33736.0,20501.0,45.0,12/31/2012,0
415677,47216,429180.0,244623.0,169429.0,43816.0,29495.0,0.0,3101.0,26104.0,3635.0,114250.0,178454.0,8335.0,248.0,12/31/2012,0
415770,9558,90821.0,74032.0,65404.0,6595.0,0.0,0.0,432.0,2320.0,278.0,9332.0,66067.0,0.0,16.0,12/31/2012,0
415855,1575,26026.0,10267.0,477.0,3010.0,728.0,0.0,88.0,484.0,42.0,12205.0,10475.0,7550.0,4.0,12/31/2012,0
416245,432912,3581292.0,2030912.0,536980.0,1124635.0,293099.0,0.0,48012.0,104882.0,20097.0,235542.0,2747276.0,990924.0,827.0,12/31/2012,0
416272,6848,71423.0,36875.0,28564.0,7366.0,61.0,0.0,740.0,1978.0,414.0,6707.0,46813.0,26802.0,15.0,12/31/2012,0
416339,7755,75373.0,51334.0,9675.0,16185.0,8716.0,0.0,598.0,2045.0,803.0,17025.0,48218.0,6466.0,24.0,12/31/2012,0
416348,36912,256534.0,186694.0,50904.0,94536.0,21676.0,0.0,4100.0,6971.0,2124.0,132637.0,77916.0,18964.0,72.0,12/31/2012,0
416357,9444,38023.0,22143.0,373.0,2526.0,2607.0,0.0,277.0,902.0,339.0,14543.0,11929.0,0.0,6.0,12/31/2012,0
416656,25881,216573.0,106896.0,30587.0,52217.0,10359.0,138.0,2960.0,6555.0,3968.0,77803.0,102763.0,51485.0,61.0,12/31/2012,0
416674,33227,314691.0,199447.0,94263.0,92011.0,11212.0,328.0,3424.0,11129.0,944.0,55388.0,188817.0,82356.0,89.0,12/31/2012,0
416973,5510,64548.0,46415.0,37996.0,7297.0,115.0,0.0,436.0,2516.0,279.0,9262.0,37493.0,8790.0,22.0,12/31/2012,0
417149,28814,271985.0,213699.0,65874.0,120404.0,16670.0,0.0,4059.0,7904.0,1793.0,62743.0,164707.0,16290.0,99.0,12/31/2012,0
417251,4576,51359.0,14787.0,1245.0,5942.0,2475.0,0.0,195.0,1256.0,100.0,23392.0,23347.0,6617.0,11.0,12/31/2012,0
417626,76006,603197.0,319579.0,168405.0,120997.0,24651.0,0.0,3879.0,10779.0,2499.0,152211.0,373263.0,122425.0,73.0,12/31/2012,0
417710,5143,31635.0,21667.0,10182.0,5391.0,3026.0,0.0,301.0,1297.0,221.0,7334.0,19029.0,2368.0,19.0,12/31/2012,0
418100,35115,316567.0,198258.0,107061.0,83746.0,6545.0,0.0,2466.0,8559.0,1105.0,69387.0,210176.0,86866.0,60.0,12/31/2012,0
418249,75881,852855.0,443273.0,107490.0,114928.0,72911.0,0.0,11908.0,20982.0,10372.0,368065.0,294321.0,142323.0,187.0,12/31/2012,0
418436,2776,19444.0,6909.0,2627.0,1173.0,1295.0,0.0,81.0,514.0,77.0,9250.0,7108.0,0.0,6.0,12/31/2012,0
418856,4191,38790.0,9413.0,2790.0,3219.0,1933.0,0.0,251.0,1060.0,30.0,15780.0,18580.0,26108.0,12.0,12/31/2012,0
419255,12920,118611.0,55985.0,18439.0,16995.0,5752.0,0.0,961.0,3293.0,2633.0,52974.0,52269.0,23501.0,43.0,12/31/2012,0
419406,300185,2871725.0,1813860.0,912036.0,610827.0,201689.0,0.0,27684.0,86258.0,19034.0,234478.0,1887830.0,801434.0,658.0,12/31/2012,0
419460,16852,154039.0,92268.0,65411.0,21066.0,2820.0,0.0,1292.0,7436.0,1414.0,54799.0,68365.0,44236.0,71.0,12/31/2012,0
419675,54246,528791.0,260203.0,117528.0,81964.0,46665.0,0.0,7057.0,16503.0,2047.0,112778.0,267914.0,141896.0,149.0,12/31/2012,0
419947,4543,37134.0,21475.0,4141.0,5984.0,4644.0,0.0,291.0,800.0,534.0,13828.0,18737.0,4178.0,6.0,12/31/2012,0
420457,55261,518937.0,304467.0,75197.0,189574.0,34875.0,197.0,10763.0,13480.0,3864.0,25848.0,419441.0,169610.0,136.0,12/31/2012,0
420578,39571,236540.0,192271.0,134187.0,50801.0,2365.0,0.0,3032.0,5290.0,1568.0,22973.0,144499.0,42.0,45.0,12/31/2012,0
420644,29416,255153.0,187883.0,28718.0,120455.0,21140.0,905.0,5277.0,6584.0,2533.0,55544.0,121480.0,0.0,50.0,12/31/2012,0
420653,7717,88079.0,48590.0,2105.0,20022.0,8702.0,4.0,984.0,2376.0,726.0,22348.0,50698.0,25073.0,18.0,12/31/2012,0
420877,7299,91970.0,42988.0,25559.0,9057.0,6337.0,0.0,698.0,2449.0,232.0,28629.0,55875.0,0.0,26.0,12/31/2012,0
421445,14647,147522.0,74823.0,11680.0,39664.0,4185.0,0.0,680.0,3412.0,2070.0,50867.0,81873.0,55981.0,39.0,12/31/2012,0
421539,12495,131971.0,93027.0,12022.0,55078.0,14935.0,0.0,621.0,5464.0,690.0,59186.0,56116.0,22335.0,56.0,12/31/2012,0
422059,4681,48935.0,30532.0,7095.0,12247.0,2255.0,0.0,346.0,1448.0,250.0,8358.0,34528.0,12870.0,14.0,12/31/2012,0
422116,6926,67408.0,44715.0,21454.0,8225.0,8643.0,169.0,898.0,5247.0,635.0,23244.0,35259.0,4444.0,25.0,12/31/2012,0
422433,135538,1406832.0,610487.0,88378.0,386932.0,95081.0,2238.0,10342.0,28815.0,12544.0,502241.0,751685.0,602235.0,274.0,12/31/2012,0
422657,7841,109635.0,75008.0,24010.0,40033.0,2271.0,0.0,836.0,3095.0,2120.0,51285.0,41218.0,9169.0,38.0,12/31/2012,0
423159,17451,187343.0,107805.0,34238.0,32726.0,5746.0,0.0,1847.0,4087.0,1761.0,67233.0,102409.0,16276.0,44.0,12/31/2012,0
423449,45919,430246.0,277594.0,49703.0,160041.0,42979.0,0.0,5156.0,16797.0,4085.0,58238.0,306117.0,81751.0,121.0,12/31/2012,0
423458,148506,1137323.0,869466.0,212312.0,462304.0,178443.0,0.0,10093.0,42252.0,5794.0,73561.0,744464.0,97376.0,268.0,12/31/2012,0
423636,8376,62044.0,38822.0,16995.0,9589.0,4051.0,0.0,675.0,2161.0,1001.0,17256.0,35831.0,14565.0,17.0,12/31/2012,0
423739,38727,380675.0,278589.0,54681.0,150643.0,50986.0,654.0,6669.0,8936.0,6883.0,104112.0,215498.0,55579.0,82.0,12/31/2012,0
423841,4434,33715.0,12597.0,2976.0,4261.0,2176.0,0.0,239.0,1047.0,359.0,9868.0,18410.0,15676.0,8.0,12/31/2012,0
424156,16423,116484.0,58623.0,2457.0,17615.0,12037.0,0.0,1027.0,2933.0,987.0,29603.0,69928.0,46204.0,27.0,12/31/2012,0
424240,23610,212437.0,95582.0,8024.0,29795.0,16622.0,754.0,913.0,4010.0,4100.0,71437.0,116898.0,103667.0,46.0,12/31/2012,0
424343,3122,64406.0,35035.0,13835.0,20772.0,1411.0,7.0,1394.0,4468.0,-2476.0,21113.0,39534.0,7662.0,29.0,12/31/2012,0
424352,7849,84991.0,49225.0,17012.0,15133.0,5322.0,0.0,956.0,3277.0,954.0,35681.0,41278.0,15147.0,25.0,12/31/2012,0
424437,2003,20012.0,13318.0,5946.0,2702.0,0.0,0.0,130.0,707.0,88.0,5753.0,12239.0,0.0,5.0,12/31/2012,0
424633,7118,83751.0,53687.0,26002.0,15271.0,3474.0,0.0,1305.0,2509.0,476.0,30248.0,45829.0,10602.0,21.0,12/31/2012,0
425050,2736,27024.0,9767.0,717.0,2683.0,1196.0,0.0,152.0,804.0,55.0,10180.0,13926.0,10773.0,8.0,12/31/2012,0
425108,30471,247169.0,182699.0,120195.0,47503.0,13548.0,0.0,2115.0,8498.0,1737.0,54532.0,155931.0,35829.0,63.0,12/31/2012,0
425818,16630,134633.0,100694.0,47267.0,26059.0,9473.0,573.0,2078.0,4556.0,2308.0,27696.0,74734.0,11663.0,47.0,12/31/2012,0
425845,8765,98974.0,83689.0,5639.0,34088.0,9668.0,0.0,977.0,1524.0,2308.0,23193.0,45234.0,0.0,15.0,12/31/2012,0
425911,88983,799164.0,407737.0,154278.0,181197.0,26244.0,0.0,7516.0,21030.0,7781.0,64014.0,569600.0,305634.0,206.0,12/31/2012,0
425957,14824,135133.0,55952.0,12094.0,14387.0,7736.0,0.0,538.0,4093.0,1208.0,49216.0,67558.0,49926.0,38.0,12/31/2012,0
425975,45350,442832.0,283248.0,107851.0,115975.0,34794.0,0.0,3014.0,12159.0,6715.0,42418.0,338702.0,107362.0,97.0,12/31/2012,0
426057,5246,42193.0,26792.0,3829.0,16649.0,5176.0,0.0,421.0,2055.0,608.0,20267.0,16140.0,19.0,17.0,12/31/2012,0
426141,4140,32626.0,10342.0,2069.0,3403.0,1257.0,0.0,100.0,623.0,391.0,8915.0,19356.0,9318.0,6.0,12/31/2012,0
426534,284123,2927655.0,1563485.0,424232.0,812807.0,237299.0,70.0,22220.0,56568.0,67715.0,448777.0,2119319.0,778058.0,679.0,12/31/2012,0
426758,8703,84984.0,51784.0,29596.0,10399.0,3129.0,0.0,500.0,2510.0,502.0,35157.0,40570.0,18733.0,27.0,12/31/2012,0
426945,7823,95327.0,68501.0,20430.0,39370.0,5353.0,103.0,1018.0,2582.0,1849.0,24056.0,58587.0,10231.0,18.0,12/31/2012,0
427241,28354,315224.0,226913.0,148173.0,44990.0,7301.0,138.0,2309.0,10412.0,3230.0,122846.0,158990.0,42236.0,98.0,12/31/2012,0
427353,49459,421754.0,314789.0,80777.0,149481.0,57956.0,5.0,4585.0,16303.0,6929.0,170167.0,184291.0,35980.0,148.0,12/31/2012,0
427858,9344,106408.0,37155.0,13724.0,17915.0,3134.0,276.0,768.0,4452.0,-347.0,58428.0,38369.0,39338.0,32.0,12/31/2012,0
427960,6323,75596.0,42527.0,18051.0,12368.0,9525.0,0.0,448.0,2185.0,617.0,31756.0,37439.0,1425.0,28.0,12/31/2012,0
428060,57162,664162.0,436574.0,147358.0,164527.0,101137.0,0.0,5630.0,12431.0,10276.0,71189.0,501543.0,93434.0,93.0,12/31/2012,0
428462,18885,216652.0,125148.0,13518.0,56876.0,30009.0,310.0,1936.0,8628.0,-272.0,86811.0,107553.0,55110.0,91.0,12/31/2012,0
428471,7162,68025.0,46425.0,43293.0,3037.0,0.0,0.0,140.0,809.0,361.0,12777.0,48043.0,0.0,9.0,12/31/2012,0
428547,71772,653896.0,516372.0,47829.0,247317.0,168859.0,0.0,3316.0,14570.0,6558.0,132102.0,438805.0,31222.0,80.0,12/31/2012,0
428631,30048,234534.0,138437.0,32966.0,46220.0,21862.0,0.0,658.0,4611.0,3764.0,87361.0,98792.0,62252.0,43.0,12/31/2012,0
428855,16901,135457.0,91337.0,31050.0,47462.0,2648.0,0.0,1311.0,3853.0,1416.0,44758.0,68244.0,42901.0,46.0,12/31/2012,0
428958,13545,121347.0,52428.0,9105.0,29177.0,4365.0,0.0,728.0,2769.0,1266.0,56145.0,51184.0,40968.0,31.0,12/31/2012,0
429021,43950,448653.0,368748.0,175580.0,166289.0,14252.0,0.0,4684.0,9300.0,1070.0,113881.0,289595.0,12114.0,105.0,12/31/2012,0
429487,38813,381835.0,312441.0,123138.0,148709.0,15132.0,0.0,4247.0,11732.0,2764.0,69978.0,249170.0,23673.0,80.0,12/31/2012,0
430036,26077,258498.0,186004.0,60949.0,97105.0,16183.0,0.0,2282.0,7242.0,3489.0,67854.0,149309.0,43831.0,76.0,12/31/2012,0
430054,11562,126697.0,59673.0,17186.0,36344.0,5617.0,0.0,632.0,4806.0,1307.0,17864.0,96753.0,20143.0,34.0,12/31/2012,0
430278,67509,642641.0,334081.0,149892.0,176138.0,6282.0,0.0,3540.0,17123.0,2507.0,110930.0,458203.0,213719.0,139.0,12/31/2012,0
430344,21882,159974.0,82358.0,29345.0,34048.0,9366.0,0.0,802.0,2437.0,2735.0,51178.0,70890.0,64186.0,19.0,12/31/2012,0
430670,28531,362606.0,265370.0,39834.0,130851.0,90395.0,0.0,4445.0,15359.0,1403.0,45241.0,278804.0,6418.0,69.0,12/31/2012,0
431172,133561,1169252.0,870782.0,64469.0,572309.0,48126.0,0.0,7994.0,28818.0,16621.0,236308.0,677551.0,84066.0,182.0,12/31/2012,0
431323,10596,109912.0,81914.0,45777.0,18129.0,4164.0,457.0,735.0,3849.0,619.0,32483.0,66314.0,15528.0,41.0,12/31/2012,0
431350,4851,54975.0,23206.0,8060.0,5221.0,4838.0,0.0,353.0,1637.0,365.0,18493.0,30245.0,26424.0,13.0,12/31/2012,0
431743,21473,248949.0,187237.0,77747.0,76607.0,13647.0,9.0,3817.0,7263.0,2217.0,70451.0,133078.0,37277.0,76.0,12/31/2012,0
431846,5940,39842.0,22707.0,5383.0,8034.0,3110.0,0.0,124.0,761.0,453.0,19980.0,13890.0,0.0,7.0,12/31/2012,0
431958,2882,25058.0,18309.0,5660.0,2663.0,3236.0,0.0,275.0,865.0,187.0,6429.0,15707.0,0.0,7.0,12/31/2012,0
432012,4108,24646.0,5830.0,2593.0,782.0,513.0,0.0,87.0,641.0,92.0,4903.0,15292.0,15692.0,5.0,12/31/2012,0
432058,3962,51332.0,24080.0,6199.0,882.0,7750.0,0.0,148.0,1235.0,829.0,25295.0,21989.0,12464.0,11.0,12/31/2012,0
432432,25661,163388.0,69685.0,20401.0,42742.0,4574.0,0.0,1242.0,5234.0,1828.0,86910.0,34302.0,66324.0,40.0,12/31/2012,0
432478,26411,194045.0,115920.0,64726.0,37050.0,12343.0,0.0,2276.0,6620.0,-37.0,58022.0,107516.0,0.0,60.0,12/31/2012,0
433158,9564,55494.0,13073.0,1191.0,3207.0,1082.0,0.0,94.0,1064.0,681.0,20251.0,25543.0,34357.0,12.0,12/31/2012,0
433505,75111,692461.0,420796.0,226207.0,137540.0,46309.0,0.0,6221.0,16672.0,6224.0,52788.0,480931.0,170341.0,159.0,12/31/2012,0
433550,30762,216775.0,79728.0,29718.0,32684.0,1559.0,0.0,778.0,7336.0,1482.0,70998.0,113480.0,89606.0,67.0,12/31/2012,0
433608,106667,1570015.0,825383.0,381150.0,275542.0,115921.0,0.0,7329.0,53124.0,20349.0,121682.0,1110952.0,551178.0,407.0,12/31/2012,0
433859,8779,69175.0,29330.0,7301.0,12637.0,2442.0,0.0,1039.0,1388.0,520.0,13986.0,46253.0,1061.0,12.0,12/31/2012,0
433943,31074,230982.0,130173.0,54011.0,40280.0,16242.0,343.0,3620.0,3893.0,2575.0,12653.0,176697.0,78707.0,29.0,12/31/2012,0
434203,37637,452910.0,330085.0,165195.0,147516.0,12674.0,0.0,4273.0,31999.0,2309.0,45288.0,323933.0,74447.0,185.0,12/31/2012,0
434539,24702,204592.0,97669.0,36660.0,36663.0,14430.0,0.0,1761.0,6321.0,1501.0,80027.0,91473.0,62197.0,50.0,12/31/2012,0
435059,13195,127686.0,80835.0,19333.0,41084.0,27333.0,0.0,1310.0,5202.0,1181.0,55793.0,45916.0,14002.0,52.0,12/31/2012,0
435077,152045,1761275.0,329870.0,59672.0,214955.0,15912.0,0.0,3963.0,74199.0,17677.0,232309.0,1086444.0,1323991.0,422.0,12/31/2012,0
435255,8400,84925.0,60564.0,4777.0,16814.0,8676.0,153.0,586.0,2573.0,988.0,36370.0,39599.0,5993.0,19.0,12/31/2012,0
435349,114747,944366.0,649603.0,141682.0,359420.0,107516.0,0.0,11289.0,24127.0,9942.0,55007.0,638321.0,190981.0,254.0,12/31/2012,0
435358,8253,97071.0,72121.0,28080.0,21374.0,3867.0,0.0,1265.0,3358.0,1088.0,25717.0,62639.0,19292.0,37.0,12/31/2012,0
435666,4747,56883.0,35276.0,18959.0,10181.0,1067.0,0.0,493.0,1893.0,-343.0,10047.0,41936.0,0.0,12.0,12/31/2012,0
435750,58236,675885.0,247902.0,58901.0,122130.0,26863.0,0.0,3938.0,18283.0,6474.0,140126.0,458371.0,327695.0,151.0,12/31/2012,0
436131,26172,299771.0,143010.0,47412.0,69285.0,6829.0,2124.0,3619.0,12442.0,-4601.0,89505.0,181002.0,43781.0,107.0,12/31/2012,0
436159,227554,2230791.0,1273275.0,473438.0,521652.0,189317.0,1.0,38538.0,81318.0,25097.0,176322.0,1648907.0,740970.0,643.0,12/31/2012,0
436542,30743,237360.0,165864.0,35677.0,63865.0,24414.0,0.0,2429.0,4209.0,5351.0,54222.0,149444.0,38382.0,39.0,12/31/2012,0
436711,286117,2886944.0,1496253.0,318688.0,880321.0,178765.0,0.0,26612.0,82401.0,28784.0,311118.0,2209878.0,440731.0,445.0,12/31/2012,0
436739,16060,198635.0,136656.0,36233.0,59848.0,40092.0,0.0,1939.0,7085.0,2380.0,56290.0,104579.0,35671.0,43.0,12/31/2012,0
436823,18901,386369.0,196548.0,85034.0,88676.0,17965.0,954.0,7167.0,12207.0,658.0,22055.0,302432.0,145116.0,80.0,12/31/2012,0
436953,32275,334433.0,264260.0,104790.0,121116.0,28249.0,0.0,4035.0,8767.0,3473.0,105304.0,165574.0,24142.0,116.0,12/31/2012,0
437044,10315,68356.0,24880.0,5197.0,9918.0,823.0,0.0,172.0,994.0,876.0,8858.0,44611.0,35398.0,8.0,12/31/2012,0
437053,22039,202948.0,92713.0,64804.0,14471.0,4333.0,0.0,1222.0,3740.0,1199.0,59984.0,118572.0,0.0,45.0,12/31/2012,0
437138,7175,84494.0,48420.0,19513.0,7485.0,3683.0,629.0,510.0,3165.0,420.0,30933.0,45345.0,16047.0,28.0,12/31/2012,0
437455,7732,80554.0,43753.0,18362.0,14937.0,5013.0,0.0,716.0,3128.0,369.0,29362.0,39798.0,30465.0,29.0,12/31/2012,0
437914,467925,4363066.0,2733418.0,717911.0,1482630.0,473864.0,0.0,43922.0,127377.0,31343.0,863778.0,2474393.0,900403.0,753.0,12/31/2012,0
438050,6698,55554.0,36283.0,12362.0,17157.0,2631.0,0.0,421.0,2700.0,770.0,28508.0,20264.0,15254.0,29.0,12/31/2012,0
438434,37130,195202.0,69471.0,10777.0,24005.0,23375.0,0.0,1590.0,3151.0,1544.0,44961.0,110831.0,94055.0,31.0,12/31/2012,0
439132,21674,205441.0,119127.0,35600.0,63255.0,11866.0,0.0,2500.0,5523.0,2292.0,62554.0,119665.0,50698.0,55.0,12/31/2012,0
439338,119110,953650.0,539927.0,152286.0,229348.0,88327.0,925.0,7441.0,22566.0,20738.0,78622.0,679010.0,256162.0,266.0,12/31/2012,0
439356,54562,594591.0,273565.0,26990.0,98543.0,55124.0,968.0,3878.0,8317.0,7965.0,120166.0,407329.0,114336.0,80.0,12/31/2012,0
439404,125580,1380841.0,872618.0,440141.0,317317.0,68648.0,0.0,12500.0,26052.0,12828.0,53456.0,908079.0,290036.0,222.0,12/31/2012,0
439730,11248,78543.0,44400.0,7516.0,4963.0,9312.0,334.0,393.0,2880.0,415.0,29801.0,37358.0,3641.0,28.0,12/31/2012,0
440110,7638,43673.0,31128.0,26601.0,2221.0,918.0,0.0,478.0,1056.0,635.0,8799.0,26881.0,2184.0,13.0,12/31/2012,0
440259,22432,174041.0,119058.0,32871.0,73928.0,10766.0,0.0,3167.0,6253.0,233.0,11798.0,134609.0,21555.0,46.0,12/31/2012,0
440446,4873,50533.0,27906.0,8281.0,7670.0,5361.0,0.0,743.0,2368.0,-198.0,15742.0,27592.0,17673.0,12.0,12/31/2012,0
440857,2943,28961.0,20389.0,6878.0,10352.0,3752.0,0.0,708.0,934.0,214.0,5037.0,19802.0,530.0,9.0,12/31/2012,0
440978,4669,33309.0,20448.0,16889.0,3056.0,298.0,0.0,176.0,724.0,164.0,32.0,28492.0,1433.0,7.0,12/31/2012,0
441050,19471,256671.0,89585.0,34095.0,32139.0,9606.0,0.0,1612.0,2906.0,2508.0,93663.0,143347.0,0.0,27.0,12/31/2012,0
441078,14984,150992.0,81472.0,48750.0,10967.0,1547.0,0.0,669.0,3571.0,817.0,36836.0,84824.0,47208.0,39.0,12/31/2012,0
441135,3306,53207.0,29926.0,4368.0,17421.0,2884.0,440.0,703.0,2200.0,-488.0,18161.0,31650.0,0.0,23.0,12/31/2012,0
441256,83610,946494.0,717254.0,59131.0,493065.0,77705.0,0.0,8843.0,31803.0,10088.0,186111.0,674013.0,89313.0,251.0,12/31/2012,0
441359,43847,345880.0,182153.0,53007.0,95812.0,8015.0,0.0,3525.0,9317.0,3590.0,47521.0,238013.0,135613.0,101.0,12/31/2012,0
441434,41831,359188.0,207761.0,47196.0,110678.0,26269.0,0.0,3742.0,10576.0,2545.0,37517.0,279159.0,94204.0,104.0,12/31/2012,0
441470,1392,14123.0,9813.0,8235.0,1578.0,0.0,0.0,19.0,356.0,55.0,0.0,12724.0,0.0,4.0,12/31/2012,0
441630,11274,95229.0,41576.0,19976.0,16598.0,318.0,0.0,490.0,2615.0,1115.0,32238.0,51540.0,45567.0,33.0,12/31/2012,0
442011,25071,265187.0,191881.0,103429.0,26217.0,16222.0,0.0,1866.0,8308.0,1771.0,44470.0,154466.0,24351.0,85.0,12/31/2012,0
442057,1768,13663.0,7002.0,1230.0,875.0,1677.0,0.0,138.0,635.0,-220.0,5992.0,5895.0,4117.0,12.0,12/31/2012,0
442244,14944,126599.0,70222.0,9804.0,27730.0,11147.0,0.0,1066.0,2401.0,1453.0,41870.0,59164.0,41996.0,22.0,12/31/2012,0
442655,8021,74549.0,18100.0,364.0,1115.0,8513.0,0.0,111.0,1925.0,421.0,48762.0,17739.0,35151.0,24.0,12/31/2012,0
442758,6426,62438.0,42825.0,843.0,14400.0,5646.0,0.0,678.0,1820.0,630.0,29157.0,26453.0,2848.0,13.0,12/31/2012,0
442806,35515,313995.0,197100.0,57685.0,106326.0,31296.0,0.0,934.0,9626.0,1538.0,25779.0,224036.0,44393.0,57.0,12/31/2012,0
443148,12366,120061.0,83932.0,13758.0,27293.0,20509.0,0.0,1174.0,4096.0,2217.0,42674.0,56471.0,23849.0,36.0,12/31/2012,0
443205,183706,2392802.0,1719594.0,1159972.0,476247.0,77482.0,0.0,15256.0,75629.0,7043.0,36013.0,1665887.0,211123.0,412.0,12/31/2012,0
443353,8621,78259.0,56066.0,11304.0,27464.0,4071.0,45.0,814.0,2577.0,1014.0,19419.0,49791.0,7557.0,25.0,12/31/2012,0
443625,15335,82452.0,30573.0,8012.0,14090.0,3907.0,35.0,485.0,1578.0,1048.0,18724.0,42146.0,35945.0,11.0,12/31/2012,0
443634,14886,100676.0,40334.0,15669.0,8034.0,6399.0,409.0,501.0,2946.0,1083.0,28254.0,55080.0,44093.0,39.0,12/31/2012,0
444350,50158,513271.0,165104.0,17727.0,118096.0,23569.0,0.0,1438.0,11843.0,4673.0,245078.0,214962.0,31358.0,123.0,12/31/2012,0
444471,29775,194041.0,174377.0,65905.0,98738.0,4236.0,0.0,2248.0,4189.0,2551.0,15656.0,122461.0,0.0,34.0,12/31/2012,0
444556,20968,201998.0,99181.0,12705.0,49603.0,13781.0,0.0,1912.0,4747.0,5920.0,64886.0,108676.0,84409.0,44.0,12/31/2012,0
444677,4389,36544.0,24455.0,22191.0,2296.0,0.0,0.0,45.0,880.0,222.0,0.0,32076.0,0.0,5.0,12/31/2012,0
444958,8326,77482.0,52296.0,17903.0,18470.0,4883.0,0.0,793.0,2745.0,576.0,28898.0,40116.0,8699.0,34.0,12/31/2012,0
445674,13592,95785.0,64856.0,58282.0,4287.0,271.0,0.0,1071.0,2286.0,609.0,11595.0,69971.0,1777.0,18.0,12/31/2012,0
445777,12531,82974.0,60522.0,57756.0,2509.0,0.0,0.0,2110.0,3490.0,-1950.0,58.0,59326.0,12185.0,12.0,12/31/2012,0
445852,8556,78902.0,31432.0,5213.0,12987.0,2515.0,0.0,686.0,2063.0,1040.0,32795.0,35339.0,37490.0,17.0,12/31/2012,0
445955,32124,269920.0,161008.0,58197.0,51624.0,23327.0,0.0,2181.0,9233.0,3802.0,93918.0,129650.0,55853.0,86.0,12/31/2012,0
446130,17966,120918.0,40238.0,7760.0,17105.0,8305.0,0.0,510.0,3047.0,1449.0,55384.0,45972.0,66583.0,35.0,12/31/2012,0
446149,3111,36349.0,25914.0,7897.0,7300.0,7333.0,0.0,375.0,1482.0,241.0,10978.0,19894.0,3897.0,15.0,12/31/2012,0
446176,13522,107551.0,52971.0,40624.0,8543.0,2481.0,0.0,389.0,2720.0,852.0,21354.0,71720.0,35197.0,20.0,12/31/2012,0
446877,9467,246448.0,154077.0,101634.0,25353.0,5202.0,0.0,4091.0,9706.0,691.0,47022.0,170846.0,20857.0,63.0,12/31/2012,0
447034,28947,172397.0,45053.0,20209.0,11053.0,4533.0,0.0,1247.0,2507.0,1927.0,35598.0,107511.0,16441.0,24.0,12/31/2012,0
447070,53494,290286.0,163327.0,163587.0,1514.0,0.0,0.0,3581.0,7939.0,-1046.0,19303.0,217080.0,4009.0,63.0,12/31/2012,0
447100,50319,381046.0,295452.0,184877.0,94202.0,12541.0,0.0,3003.0,11986.0,1801.0,52775.0,238177.0,1519.0,92.0,12/31/2012,0
447342,15254,86614.0,39546.0,17022.0,18327.0,3671.0,0.0,735.0,2017.0,749.0,23033.0,45407.0,0.0,11.0,12/31/2012,0
447557,10993,119555.0,108986.0,25841.0,61756.0,18590.0,256.0,983.0,3255.0,3941.0,23793.0,77638.0,0.0,45.0,12/31/2012,0
447874,31483,235319.0,178717.0,64402.0,103337.0,6186.0,208.0,3017.0,6133.0,3084.0,16273.0,186309.0,5644.0,50.0,12/31/2012,0
448040,13858,259868.0,187903.0,57483.0,115790.0,10296.0,0.0,4259.0,9216.0,2812.0,39359.0,204268.0,9672.0,72.0,12/31/2012,0
448554,29565,313075.0,181912.0,39464.0,99028.0,27949.0,0.0,2040.0,8117.0,2338.0,106921.0,175730.0,41245.0,73.0,12/31/2012,0
449038,51960,55877.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.0,1874.0,0.0,0.0,54996.0,0.0,12/31/2012,0
449430,12744,156142.0,108114.0,30115.0,45513.0,18463.0,0.0,3773.0,5747.0,-8063.0,20315.0,122774.0,17578.0,54.0,12/31/2012,0
449832,27321,265745.0,160956.0,30248.0,91210.0,4365.0,0.0,1727.0,4846.0,3086.0,37735.0,186267.0,75727.0,44.0,12/31/2012,0
449841,5640,47889.0,34367.0,7988.0,17461.0,2729.0,0.0,432.0,1866.0,307.0,14896.0,23659.0,1114.0,17.0,12/31/2012,0
449935,29014,31795.0,0.0,0.0,0.0,0.0,0.0,0.0,26240.0,3637.0,0.0,634.0,27164.0,76.0,12/31/2012,0
450034,45169,390582.0,305272.0,67199.0,147699.0,65393.0,0.0,3417.0,13072.0,2596.0,101694.0,232119.0,31907.0,97.0,12/31/2012,0
