,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
347956,67679,626627.0,487180.0,67914.0,272714.0,130380.0,0.0,6509.0,8755.0,2813.0,168980.0,386556.0,4499.0,103.0,6/30/2019,0
348159,18075,139165.0,109281.0,28874.0,44773.0,28959.0,0.0,1549.0,2410.0,573.0,65148.0,51110.0,16804.0,38.0,6/30/2019,0
348720,72128,644310.0,440989.0,132496.0,280532.0,25841.0,0.0,7693.0,10039.0,5287.0,68430.0,498145.0,4470.0,119.0,6/30/2019,0
349129,27592,189926.0,66715.0,32710.0,22804.0,4780.0,0.0,1096.0,1958.0,1303.0,76178.0,85515.0,64077.0,50.0,6/30/2019,0
349343,20820,186839.0,125204.0,25192.0,53418.0,33007.0,0.0,1423.0,2179.0,2198.0,81076.0,84645.0,12375.0,45.0,6/30/2019,0
350572,19714,142270.0,75644.0,14710.0,36745.0,15173.0,0.0,644.0,2144.0,1047.0,59882.0,62315.0,50193.0,30.0,6/30/2019,0
350657,3645,40617.0,18951.0,3815.0,2426.0,5425.0,0.0,225.0,633.0,180.0,13847.0,23045.0,5113.0,14.0,6/30/2019,0
350750,21185,178459.0,154289.0,68327.0,78742.0,2800.0,0.0,1608.0,2444.0,2546.0,69771.0,87167.0,9.0,34.0,6/30/2019,0
351131,10975,50978.0,17869.0,2863.0,5102.0,2968.0,279.0,241.0,754.0,155.0,26265.0,13552.0,18764.0,20.0,6/30/2019,0
351560,32516,248661.0,173160.0,4692.0,107328.0,46390.0,0.0,3454.0,3811.0,1900.0,108203.0,100924.0,0.0,39.0,6/30/2019,0
351878,14520,130612.0,109710.0,77556.0,2532.0,4647.0,0.0,671.0,1531.0,220.0,18880.0,94938.0,16480.0,24.0,6/30/2019,0
352370,24633,155760.0,111836.0,75598.0,28393.0,4014.0,0.0,758.0,3196.0,90.0,33904.0,95120.0,3091.0,45.0,6/30/2019,0
352651,8789,53261.0,30662.0,7316.0,5665.0,16521.0,0.0,346.0,776.0,634.0,15023.0,29025.0,8317.0,9.0,6/30/2019,0
352745,20776,226083.0,164722.0,65551.0,29669.0,8265.0,523.0,1301.0,3656.0,1623.0,80811.0,114106.0,39904.0,62.0,6/30/2019,0
352772,1543885,11558557.0,8606899.0,1552431.0,5204383.0,1262847.0,20617.0,95853.0,171305.0,75080.0,1328602.0,7758642.0,1507769.0,2100.0,6/30/2019,0
352820,16947,123683.0,65432.0,26260.0,8836.0,14126.0,0.0,660.0,1686.0,591.0,39552.0,64813.0,49072.0,32.0,6/30/2019,0
353238,35020,322693.0,204892.0,71300.0,110476.0,14277.0,0.0,2973.0,4424.0,2680.0,123254.0,160729.0,50598.0,68.0,6/30/2019,0
353546,15130,118065.0,74867.0,24982.0,32439.0,8550.0,990.0,885.0,2056.0,447.0,57099.0,43559.0,33179.0,30.0,6/30/2019,0
353555,590023,5411869.0,4221858.0,352058.0,1043888.0,1406571.0,5502.0,47064.0,66648.0,46109.0,679745.0,3987405.0,343183.0,837.0,6/30/2019,0
353724,26095,219129.0,153618.0,38124.0,89193.0,23473.0,0.0,2541.0,3678.0,426.0,78840.0,111369.0,24984.0,60.0,6/30/2019,0
353957,9590,44787.0,19339.0,650.0,4375.0,490.0,0.0,998.0,525.0,369.0,12148.0,23003.0,24331.0,13.0,6/30/2019,0
354057,17852,138726.0,22313.0,2242.0,18974.0,624.0,0.0,269.0,1004.0,961.0,74468.0,45519.0,106840.0,19.0,6/30/2019,0
354253,6534,52179.0,39502.0,2678.0,11049.0,3581.0,99.0,740.0,762.0,113.0,16687.0,26520.0,6821.0,11.0,6/30/2019,0
354310,664140,5134013.0,3982234.0,941712.0,1912248.0,820009.0,0.0,32600.0,70501.0,35994.0,308846.0,3890423.0,293022.0,778.0,6/30/2019,0
354552,42397,470312.0,166772.0,36518.0,90356.0,16905.0,0.0,2302.0,4699.0,5073.0,86535.0,311905.0,271172.0,68.0,6/30/2019,0
354851,7690,64047.0,50670.0,2989.0,22080.0,10825.0,0.0,1177.0,844.0,514.0,18537.0,35174.0,4228.0,13.0,6/30/2019,0
355120,61930,479833.0,337838.0,98894.0,188566.0,40991.0,0.0,4761.0,6135.0,3276.0,204793.0,208572.0,33864.0,100.0,6/30/2019,0
355559,37766,357650.0,228719.0,64111.0,111274.0,48734.0,0.0,3210.0,6175.0,1233.0,144427.0,172834.0,86137.0,109.0,6/30/2019,0
355858,265427,1014850.0,815289.0,56051.0,434092.0,90825.0,161272.0,53577.0,21985.0,13706.0,37173.0,681458.0,123453.0,129.0,6/30/2019,0
356239,32498,261050.0,202309.0,34169.0,65924.0,22399.0,764.0,4137.0,3234.0,137.0,77726.0,148630.0,43112.0,50.0,6/30/2019,0
356659,34118,191053.0,157772.0,99121.0,43294.0,5946.0,0.0,2952.0,1673.0,1411.0,18475.0,128978.0,12533.0,20.0,6/30/2019,0
356752,7182,54996.0,14014.0,7518.0,1667.0,1289.0,0.0,323.0,706.0,33.0,21480.0,26243.0,17989.0,12.0,6/30/2019,0
357151,21464,115812.0,75786.0,5558.0,17012.0,48484.0,0.0,1375.0,1565.0,739.0,48687.0,45563.0,0.0,9.0,6/30/2019,0
357526,14398,145336.0,93193.0,27518.0,48108.0,10066.0,0.0,1061.0,2437.0,807.0,68101.0,60871.0,736.0,47.0,6/30/2019,0
357553,25925,174427.0,110624.0,6341.0,55847.0,3481.0,0.0,1583.0,1876.0,1244.0,58118.0,86521.0,45381.0,24.0,6/30/2019,0
357777,34479,240736.0,172695.0,140128.0,23888.0,1840.0,0.0,1673.0,2615.0,749.0,30706.0,167693.0,0.0,41.0,6/30/2019,0
357937,34700,315346.0,236812.0,69266.0,147852.0,16214.0,0.0,4702.0,4308.0,1575.0,111456.0,155326.0,18433.0,67.0,6/30/2019,0
358112,21830,143434.0,88577.0,43233.0,23706.0,9136.0,0.0,893.0,2328.0,585.0,33833.0,78961.0,22114.0,34.0,6/30/2019,0
358448,9639,86234.0,37665.0,28181.0,4795.0,833.0,0.0,569.0,1330.0,258.0,24552.0,51870.0,23099.0,28.0,6/30/2019,0
358756,5946,56024.0,33542.0,9763.0,7387.0,5293.0,0.0,716.0,786.0,259.0,12176.0,28604.0,13219.0,13.0,6/30/2019,0
359472,16224,60821.0,48979.0,38497.0,8502.0,63.0,0.0,394.0,686.0,198.0,2149.0,42374.0,2826.0,6.0,6/30/2019,0
359650,2454,19924.0,11441.0,4019.0,1186.0,3032.0,0.0,149.0,333.0,36.0,5973.0,11444.0,3604.0,6.0,6/30/2019,0
359744,6610,38859.0,23440.0,4893.0,7949.0,4216.0,0.0,297.0,337.0,284.0,13621.0,18439.0,10711.0,5.0,6/30/2019,0
359838,11223,99485.0,44652.0,7213.0,25446.0,7864.0,0.0,494.0,1503.0,482.0,36684.0,45640.0,43638.0,24.0,6/30/2019,0
360777,6850,32996.0,26339.0,22758.0,3360.0,0.0,0.0,59.0,400.0,123.0,0.0,26058.0,0.0,8.0,6/30/2019,0
361055,89917,946283.0,621057.0,82494.0,384226.0,111518.0,6022.0,6857.0,15850.0,8117.0,88711.0,552052.0,168566.0,248.0,6/30/2019,0
361167,932800,6367517.0,3389288.0,732287.0,1785236.0,385731.0,0.0,24705.0,57467.0,42043.0,467430.0,4021392.0,2088787.0,854.0,6/30/2019,0
361279,15377,157703.0,121640.0,49680.0,49622.0,13665.0,0.0,1527.0,2394.0,676.0,48839.0,85487.0,23268.0,42.0,6/30/2019,0
361354,9024,54630.0,19869.0,1022.0,5656.0,2814.0,0.0,544.0,689.0,69.0,12988.0,32374.0,22555.0,8.0,6/30/2019,0
361439,40582,378727.0,307558.0,129852.0,154876.0,18807.0,0.0,5011.0,5797.0,2196.0,150524.0,185538.0,30399.0,99.0,6/30/2019,0
362043,4313,44749.0,27807.0,8412.0,12699.0,1851.0,0.0,356.0,528.0,217.0,14920.0,23404.0,13868.0,8.0,6/30/2019,0
362155,19815,180434.0,122376.0,26820.0,63898.0,18619.0,0.0,1587.0,2497.0,808.0,64710.0,92647.0,17642.0,47.0,6/30/2019,0
362717,118625,858802.0,629612.0,118114.0,362942.0,59820.0,3266.0,5744.0,12473.0,5336.0,178201.0,519845.0,143207.0,220.0,6/30/2019,0
362856,21155,131694.0,20843.0,3713.0,8804.0,2368.0,0.0,688.0,1593.0,889.0,72637.0,37686.0,87128.0,28.0,6/30/2019,0
362940,10672,65979.0,27185.0,9950.0,5072.0,3379.0,0.0,685.0,479.0,589.0,18333.0,36723.0,20218.0,11.0,6/30/2019,0
363442,4010,18051.0,14246.0,131.0,9826.0,1058.0,0.0,288.0,261.0,-85.0,3059.0,10938.0,1806.0,4.0,6/30/2019,0
363648,26298,224128.0,94629.0,17069.0,35730.0,10801.0,0.0,972.0,1865.0,867.0,48822.0,147963.0,102478.0,23.0,6/30/2019,0
363657,96307,674707.0,414388.0,100966.0,120682.0,81325.0,0.0,2448.0,6243.0,5955.0,31408.0,474532.0,227746.0,115.0,6/30/2019,0
363778,7790,71541.0,56289.0,34507.0,18987.0,0.0,0.0,539.0,1098.0,118.0,17724.0,40392.0,0.0,16.0,6/30/2019,0
364131,15605,147096.0,99488.0,31069.0,43674.0,19408.0,8.0,1270.0,2743.0,852.0,62277.0,68143.0,21396.0,47.0,6/30/2019,0
364270,17116,,,,,,,,,,,,,,6/30/2019,0
364430,14415,133755.0,116865.0,29618.0,60818.0,8036.0,0.0,1479.0,2759.0,887.0,61737.0,53367.0,15943.0,38.0,6/30/2019,0
364449,133816,1325155.0,770409.0,204360.0,349744.0,163453.0,0.0,7623.0,18316.0,1690.0,149185.0,1022555.0,116445.0,272.0,6/30/2019,0
364850,8607,78888.0,65139.0,30692.0,14838.0,7570.0,0.0,912.0,1176.0,426.0,21738.0,42795.0,1227.0,20.0,6/30/2019,0
365325,3525057,19865811.0,13888716.0,3890172.0,6940411.0,1479503.0,9543.0,76400.0,188498.0,135747.0,3492346.0,11001489.0,2327024.0,2212.0,6/30/2019,0
365745,33932,195588.0,117272.0,14911.0,59873.0,34157.0,0.0,1607.0,1856.0,1822.0,123250.0,32749.0,53106.0,25.0,6/30/2019,0
365848,13239,99812.0,36421.0,24141.0,1644.0,6530.0,319.0,289.0,1375.0,131.0,33165.0,53186.0,45513.0,33.0,6/30/2019,0
365950,7322,70406.0,54680.0,20269.0,30257.0,829.0,0.0,0.0,215.0,20.0,25388.0,33425.0,5559.0,31.0,6/30/2019,0
366078,42615,449967.0,330629.0,148585.0,136812.0,38469.0,0.0,3341.0,7315.0,2495.0,175678.0,173794.0,46599.0,124.0,6/30/2019,0
366238,109620,961334.0,660790.0,90376.0,448331.0,88046.0,0.0,6713.0,16661.0,5816.0,100737.0,743500.0,115075.0,208.0,6/30/2019,0
366247,19692,124459.0,93688.0,19461.0,36335.0,11744.0,0.0,1561.0,1302.0,827.0,40579.0,63519.0,14937.0,17.0,6/30/2019,0
366359,5782,61779.0,34211.0,13107.0,2437.0,7521.0,0.0,506.0,980.0,704.0,48538.0,7294.0,16248.0,14.0,6/30/2019,0
366658,11125,94054.0,54904.0,22718.0,18331.0,7438.0,0.0,781.0,1232.0,396.0,26506.0,56210.0,21180.0,27.0,6/30/2019,0
366854,3473,36486.0,23878.0,4320.0,15346.0,2486.0,0.0,372.0,818.0,-244.0,15422.0,17530.0,66.0,14.0,6/30/2019,0
367150,7071,73625.0,46897.0,19409.0,8760.0,4614.0,96.0,447.0,600.0,565.0,34233.0,26439.0,18226.0,15.0,6/30/2019,0
367178,20743,125579.0,95710.0,53197.0,35945.0,6002.0,0.0,1195.0,1426.0,682.0,28931.0,74712.0,0.0,22.0,6/30/2019,0
367431,28824,241596.0,184937.0,87697.0,59142.0,26793.0,627.0,2389.0,4082.0,1225.0,131881.0,80313.0,26959.0,63.0,6/30/2019,0
367543,44259,311399.0,173145.0,27496.0,75149.0,31360.0,0.0,1970.0,4084.0,2400.0,96327.0,162274.0,94791.0,62.0,6/30/2019,0
368054,21701,119467.0,42157.0,11329.0,8895.0,7097.0,0.0,798.0,1224.0,894.0,43450.0,51190.0,69655.0,18.0,6/30/2019,0
368344,16421,159424.0,89407.0,20848.0,35092.0,7758.0,462.0,362.0,1896.0,1229.0,63681.0,75007.0,47222.0,26.0,6/30/2019,0
368522,17020,161126.0,113764.0,68483.0,33113.0,6767.0,0.0,1197.0,2635.0,862.0,58086.0,65812.0,37683.0,43.0,6/30/2019,0
368933,15440,126411.0,82369.0,15589.0,34382.0,5600.0,0.0,871.0,1900.0,852.0,52152.0,58587.0,13386.0,31.0,6/30/2019,0
368951,21773,185247.0,103682.0,28585.0,42978.0,15052.0,988.0,1700.0,2175.0,1562.0,60012.0,100636.0,56024.0,45.0,6/30/2019,0
369453,15323,134182.0,82604.0,5392.0,27899.0,20216.0,0.0,1264.0,1923.0,741.0,48346.0,62913.0,32620.0,28.0,6/30/2019,0
369659,84121,829091.0,731798.0,118968.0,381088.0,155176.0,0.0,8483.0,8468.0,10610.0,49063.0,679704.0,50805.0,92.0,6/30/2019,0
370020,39938,316490.0,251501.0,99598.0,104730.0,19406.0,0.0,2825.0,5064.0,1789.0,110822.0,160554.0,32790.0,93.0,6/30/2019,0
370271,4028412,46522802.0,1920368.0,1718413.0,0.0,0.0,0.0,29870.0,349733.0,252166.0,440778.0,40305170.0,19712422.0,153.0,6/30/2019,0
370347,12687,103541.0,82064.0,9464.0,40202.0,10470.0,0.0,1235.0,1361.0,727.0,36860.0,46219.0,10811.0,26.0,6/30/2019,0
370721,21317,182263.0,133439.0,54885.0,49228.0,8078.0,0.0,1877.0,2546.0,979.0,46525.0,99094.0,25669.0,56.0,6/30/2019,0
370833,4394,41789.0,24870.0,10026.0,6906.0,6610.0,0.0,277.0,1017.0,94.0,12624.0,21161.0,3048.0,17.0,6/30/2019,0
370954,9131,85333.0,60513.0,25831.0,28814.0,600.0,0.0,486.0,1200.0,938.0,20975.0,52083.0,14736.0,17.0,6/30/2019,0
371223,17074,163828.0,122820.0,14587.0,91700.0,14093.0,0.0,2087.0,3324.0,1329.0,65484.0,73879.0,26902.0,53.0,6/30/2019,0
371232,19085,150261.0,75943.0,15494.0,38305.0,18650.0,0.0,1079.0,2423.0,918.0,57796.0,69274.0,31643.0,31.0,6/30/2019,0
371362,48272,385051.0,210114.0,27149.0,77886.0,32170.0,0.0,2730.0,6538.0,1852.0,189434.0,141194.0,98855.0,110.0,6/30/2019,0
371559,15863,120385.0,39379.0,7017.0,10637.0,5959.0,0.0,684.0,905.0,1050.0,36198.0,66872.0,59559.0,15.0,6/30/2019,0
371755,7287,71753.0,14210.0,7181.0,2394.0,880.0,0.0,221.0,1138.0,87.0,26159.0,38277.0,51222.0,19.0,6/30/2019,0
371849,6400,69636.0,49849.0,16519.0,14474.0,6431.0,0.0,812.0,1040.0,169.0,15843.0,43742.0,14215.0,14.0,6/30/2019,0
371924,141820,1303475.0,915707.0,351629.0,322709.0,67230.0,382.0,9691.0,18238.0,5798.0,93869.0,1014680.0,233384.0,269.0,6/30/2019,0
371942,12219,94455.0,68034.0,17853.0,25606.0,5387.0,0.0,414.0,1171.0,639.0,28757.0,52406.0,14989.0,27.0,6/30/2019,0
372444,9240,102913.0,63462.0,19861.0,25886.0,2461.0,0.0,548.0,1581.0,359.0,31589.0,61362.0,27803.0,30.0,6/30/2019,0
372538,110338,586386.0,413178.0,159804.0,179055.0,33899.0,1546.0,4330.0,8951.0,2795.0,160708.0,297066.0,109925.0,150.0,6/30/2019,0
372640,17004,157227.0,103367.0,50947.0,29139.0,13246.0,0.0,745.0,2024.0,1092.0,56536.0,82457.0,32840.0,30.0,6/30/2019,0
372855,9031,91048.0,51555.0,19430.0,24879.0,4021.0,0.0,590.0,1653.0,126.0,41210.0,37133.0,22840.0,22.0,6/30/2019,0
373115,115217,1080711.0,697381.0,259503.0,320566.0,53176.0,2378.0,8076.0,17776.0,5588.0,290716.0,549939.0,280593.0,232.0,6/30/2019,0
373272,4741,51884.0,43767.0,43150.0,1669.0,83.0,0.0,415.0,667.0,-386.0,4804.0,39010.0,3153.0,6.0,6/30/2019,0
373553,7798,58131.0,34257.0,6705.0,14655.0,3379.0,0.0,619.0,668.0,447.0,21144.0,28637.0,0.0,11.0,6/30/2019,0
373601,248625,1761660.0,109198.0,97273.0,10776.0,0.0,0.0,706.0,3765.0,2262.0,33344.0,1459840.0,10637.0,39.0,6/30/2019,0
374130,14779,146057.0,116273.0,27169.0,69602.0,16021.0,0.0,1499.0,2430.0,745.0,60014.0,67721.0,17161.0,30.0,6/30/2019,0
374354,11425,79335.0,41865.0,9122.0,22772.0,4050.0,0.0,0.0,9.0,76.0,26992.0,40805.0,15312.0,11.0,6/30/2019,0
374653,284254,1828621.0,1259175.0,81869.0,216937.0,118975.0,0.0,19264.0,30133.0,17516.0,207359.0,1326324.0,227490.0,363.0,6/30/2019,0
374774,14031,122758.0,73334.0,8661.0,68493.0,2301.0,0.0,949.0,2490.0,798.0,43187.0,62491.0,20910.0,39.0,6/30/2019,0
375034,218594,2286287.0,1206882.0,223537.0,604073.0,371276.0,5042.0,15400.0,28953.0,8935.0,243098.0,1803122.0,467884.0,487.0,6/30/2019,0
375043,112975,1203958.0,1037149.0,84038.0,600380.0,202826.0,0.0,11506.0,20005.0,6814.0,172679.0,863949.0,58206.0,270.0,6/30/2019,0
375379,3975,40293.0,24057.0,19127.0,5199.0,40.0,0.0,287.0,817.0,-26.0,7700.0,26282.0,8526.0,9.0,6/30/2019,0
375502,123776,1030661.0,880501.0,80526.0,391890.0,386607.0,0.0,11790.0,13779.0,4731.0,90636.0,717383.0,48591.0,127.0,6/30/2019,0
375566,49352,513295.0,412364.0,151093.0,205731.0,37670.0,0.0,5632.0,8654.0,2895.0,134093.0,266485.0,16882.0,98.0,6/30/2019,0
375650,5182,38124.0,12945.0,3435.0,6446.0,1421.0,0.0,205.0,491.0,165.0,16329.0,16573.0,13016.0,10.0,6/30/2019,0
376237,7361,69114.0,46589.0,11054.0,17541.0,10213.0,0.0,509.0,1625.0,267.0,30149.0,30321.0,13242.0,28.0,6/30/2019,0
376273,255407,2047042.0,1628756.0,440892.0,728533.0,33446.0,0.0,13232.0,32977.0,6667.0,133930.0,1622292.0,4016.0,465.0,6/30/2019,0
376442,57065,414904.0,334625.0,60400.0,138636.0,50303.0,159.0,4072.0,4163.0,2971.0,30131.0,321211.0,39304.0,68.0,6/30/2019,0
376947,24372,140737.0,85343.0,10681.0,28041.0,10473.0,0.0,1828.0,1388.0,1208.0,51929.0,63983.0,11329.0,19.0,6/30/2019,0
377663,9866,108837.0,66806.0,18910.0,12905.0,11519.0,0.0,875.0,1975.0,478.0,45658.0,45269.0,27577.0,32.0,6/30/2019,0
377850,4904,52501.0,45668.0,21770.0,14752.0,8874.0,0.0,404.0,1326.0,137.0,17225.0,30291.0,1509.0,22.0,6/30/2019,0
377908,340574,5183267.0,2319575.0,660539.0,324233.0,210690.0,0.0,29070.0,36335.0,19583.0,223950.0,3873919.0,291402.0,435.0,6/30/2019,0
378044,2842,21109.0,12507.0,1928.0,3502.0,5155.0,0.0,165.0,322.0,45.0,8174.0,10041.0,1951.0,6.0,6/30/2019,0
378110,5811,56209.0,40144.0,28002.0,8585.0,1520.0,343.0,309.0,1025.0,159.0,16453.0,31742.0,8909.0,25.0,6/30/2019,0
379050,2549,20732.0,12525.0,760.0,5614.0,2636.0,0.0,367.0,282.0,105.0,4822.0,10161.0,1914.0,5.0,6/30/2019,0
379153,8982,101380.0,70507.0,36316.0,13473.0,7960.0,0.0,832.0,1674.0,961.0,45717.0,46523.0,7335.0,25.0,6/30/2019,0
379171,67359,539487.0,425938.0,67562.0,285092.0,70786.0,0.0,5143.0,7536.0,4349.0,242604.0,223874.0,9038.0,136.0,6/30/2019,0
379470,18741,125328.0,74450.0,57173.0,17189.0,43.0,0.0,542.0,1596.0,369.0,28952.0,71907.0,23240.0,16.0,6/30/2019,0
379649,57813,168099.0,74406.0,29885.0,29649.0,3633.0,0.0,393.0,1887.0,1235.0,46553.0,61071.0,33202.0,42.0,6/30/2019,0
379920,4861080,33822097.0,22453639.0,6484345.0,8745883.0,4584642.0,7073.0,187312.0,328346.0,202230.0,2438374.0,21567021.0,3278654.0,4142.0,6/30/2019,0
380346,17213,114990.0,92199.0,40380.0,20897.0,16140.0,0.0,1295.0,1654.0,794.0,20226.0,77173.0,6666.0,28.0,6/30/2019,0
380458,107140,973455.0,552793.0,86643.0,339732.0,104144.0,238.0,6275.0,16692.0,3447.0,84671.0,773680.0,265042.0,251.0,6/30/2019,0
380533,18859,199271.0,152659.0,23450.0,70803.0,17519.0,0.0,1456.0,2126.0,1086.0,65304.0,110943.0,15992.0,42.0,6/30/2019,0
380654,22190,173314.0,96364.0,34366.0,42464.0,8170.0,580.0,1104.0,1487.0,812.0,42448.0,108122.0,24324.0,33.0,6/30/2019,0
380841,3315,37690.0,10189.0,4271.0,2369.0,1800.0,0.0,141.0,460.0,111.0,18593.0,15683.0,14754.0,14.0,6/30/2019,0
380878,24838,115947.0,65665.0,53639.0,11232.0,0.0,0.0,223.0,1257.0,270.0,13063.0,77611.0,27756.0,16.0,6/30/2019,0
380944,9757,99311.0,71233.0,12570.0,39458.0,17292.0,57.0,879.0,2470.0,512.0,33689.0,54661.0,6067.0,36.0,6/30/2019,0
381026,7726,76945.0,50996.0,19996.0,17499.0,7235.0,0.0,296.0,1153.0,253.0,26070.0,38918.0,11848.0,20.0,6/30/2019,0
381343,98985,817499.0,592260.0,153963.0,266315.0,111700.0,0.0,7271.0,13544.0,3755.0,136162.0,558453.0,147516.0,198.0,6/30/2019,0
381839,25808,230589.0,170617.0,68530.0,82639.0,13456.0,0.0,2855.0,3079.0,1497.0,53111.0,145814.0,24018.0,56.0,6/30/2019,0
381932,33237,230462.0,171372.0,81931.0,69786.0,11539.0,0.0,2983.0,3729.0,1321.0,103301.0,87938.0,22342.0,63.0,6/30/2019,0
381950,23345,254228.0,84588.0,27828.0,40967.0,9711.0,75.0,1025.0,3407.0,477.0,69719.0,153398.0,135783.0,64.0,6/30/2019,0
382050,34559,262172.0,156162.0,54926.0,62114.0,24465.0,303.0,2096.0,3604.0,1563.0,96346.0,121923.0,63222.0,62.0,6/30/2019,0
382069,74671,409759.0,170622.0,105045.0,36199.0,18079.0,0.0,2735.0,7051.0,2240.0,13029.0,282885.0,184616.0,136.0,6/30/2019,0
382256,4671,45502.0,24088.0,6731.0,989.0,5718.0,0.0,410.0,628.0,151.0,19852.0,20834.0,11984.0,11.0,6/30/2019,0
382274,577,4279.0,3911.0,3885.0,0.0,26.0,0.0,30.0,87.0,-6.0,0.0,2948.0,0.0,2.0,6/30/2019,0
382443,35936,137826.0,78669.0,24988.0,21501.0,8832.0,0.0,777.0,1272.0,1580.0,39053.0,53686.0,50581.0,15.0,6/30/2019,0
382537,25585,159361.0,111625.0,26042.0,55518.0,24167.0,1043.0,1744.0,2119.0,1101.0,46577.0,86499.0,22359.0,32.0,6/30/2019,0
382649,99745,697169.0,465966.0,119608.0,251703.0,49870.0,0.0,3445.0,7569.0,4417.0,61568.0,481142.0,140848.0,149.0,6/30/2019,0
382658,29071,215909.0,182629.0,16240.0,87386.0,26573.0,0.0,2479.0,1351.0,1920.0,39364.0,141190.0,0.0,23.0,6/30/2019,0
382742,9987,106265.0,78531.0,22707.0,46844.0,9037.0,108.0,884.0,2040.0,104.0,25474.0,62639.0,9828.0,30.0,6/30/2019,0
382854,10051,109117.0,71784.0,23396.0,29874.0,8571.0,0.0,829.0,1924.0,356.0,39557.0,55773.0,21378.0,32.0,6/30/2019,0
384018,277219,2024445.0,1634609.0,308736.0,1155558.0,142627.0,2528.0,15509.0,24011.0,10033.0,160990.0,1556033.0,150646.0,253.0,6/30/2019,0
384278,251753,2058609.0,1109156.0,451722.0,377883.0,51269.0,1156.0,5614.0,43723.0,12952.0,209857.0,1391790.0,506781.0,783.0,6/30/2019,0
384353,1242,12043.0,9932.0,4857.0,1658.0,706.0,0.0,71.0,225.0,60.0,4886.0,5900.0,0.0,4.0,6/30/2019,0
384652,94687,941560.0,582029.0,82329.0,198473.0,117097.0,0.0,3535.0,7874.0,2891.0,187534.0,402305.0,74500.0,70.0,6/30/2019,0
384830,12957,122844.0,96714.0,24381.0,63888.0,7076.0,0.0,986.0,2285.0,675.0,46443.0,62096.0,9358.0,41.0,6/30/2019,0
385350,11308,121101.0,90834.0,49885.0,21886.0,4446.0,0.0,1025.0,1624.0,914.0,40146.0,66021.0,0.0,32.0,6/30/2019,0
385471,72732,424196.0,319920.0,61938.0,210075.0,3765.0,0.0,9726.0,4068.0,2718.0,20779.0,274177.0,29543.0,58.0,6/30/2019,0
385547,21205,133396.0,88238.0,39672.0,19532.0,6205.0,0.0,1546.0,1298.0,407.0,39683.0,71738.0,15532.0,27.0,6/30/2019,0
385686,49437,324164.0,155199.0,125687.0,27572.0,341.0,0.0,2584.0,2318.0,1357.0,48176.0,224776.0,21824.0,35.0,6/30/2019,0
386432,16968,144729.0,80137.0,25576.0,31897.0,6392.0,0.0,918.0,2390.0,633.0,37528.0,89900.0,40605.0,52.0,6/30/2019,0
386450,40006,340353.0,171255.0,22971.0,84507.0,29461.0,0.0,2292.0,2563.0,1998.0,97954.0,199574.0,0.0,38.0,6/30/2019,0
386731,26641,242499.0,82132.0,30890.0,23427.0,3806.0,0.0,1163.0,2465.0,1012.0,48618.0,163961.0,144075.0,57.0,6/30/2019,0
386825,9334,136066.0,49263.0,34839.0,7023.0,4349.0,0.0,367.0,1322.0,518.0,67847.0,58617.0,54120.0,28.0,6/30/2019,0
386852,36222,253345.0,138701.0,23131.0,66697.0,14085.0,1343.0,2528.0,2944.0,1563.0,8931.0,197941.0,59479.0,51.0,6/30/2019,0
387055,15478,106808.0,61119.0,9833.0,35127.0,2554.0,305.0,791.0,1625.0,669.0,53685.0,35693.0,22099.0,32.0,6/30/2019,0
387671,46244,329488.0,195480.0,77966.0,87553.0,27092.0,0.0,3279.0,4807.0,1164.0,118296.0,159963.0,94977.0,69.0,6/30/2019,0
388155,21157,180178.0,147034.0,56538.0,65467.0,9059.0,0.0,1969.0,3469.0,983.0,81195.0,77154.0,17245.0,67.0,6/30/2019,0
388258,4724,29282.0,16118.0,3791.0,3473.0,1774.0,0.0,522.0,399.0,85.0,6492.0,17788.0,7680.0,7.0,6/30/2019,0
388557,4228,47405.0,42778.0,6095.0,24533.0,6819.0,0.0,492.0,368.0,424.0,4119.0,37965.0,1285.0,4.0,6/30/2019,0
388744,25450,197372.0,147310.0,50350.0,79474.0,12458.0,450.0,2552.0,2673.0,1272.0,85575.0,85403.0,14268.0,41.0,6/30/2019,0
388753,4488,40904.0,26351.0,4200.0,11956.0,2516.0,0.0,313.0,516.0,93.0,10006.0,26157.0,1018.0,8.0,6/30/2019,0
388874,12213,100232.0,59325.0,51903.0,6623.0,0.0,0.0,504.0,1217.0,341.0,18460.0,67054.0,0.0,22.0,6/30/2019,0
388940,8231,92899.0,53792.0,11419.0,25794.0,11781.0,0.0,551.0,1461.0,291.0,29115.0,51838.0,23755.0,22.0,6/30/2019,0
389059,9630,84205.0,63199.0,1348.0,41765.0,4371.0,0.0,1029.0,1250.0,317.0,32535.0,39509.0,14366.0,23.0,6/30/2019,0
389358,20719,142476.0,93900.0,16740.0,28517.0,24554.0,0.0,1000.0,1013.0,2288.0,55926.0,65537.0,0.0,15.0,6/30/2019,0
389376,10419,48554.0,29838.0,21880.0,1601.0,1429.0,0.0,387.0,809.0,169.0,5642.0,29918.0,8219.0,10.0,6/30/2019,0
