,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
202550,8658,218370.0,171267.0,51605.0,79615.0,32642.0,0.0,7530.0,2104.0,-1275.0,27759.0,168585.0,13725.0,53.0,3/31/2012,0
202578,124812,1019899.0,855524.0,761458.0,80807.0,12270.0,0.0,12502.0,4097.0,-1181.0,73824.0,604217.0,58688.0,80.0,3/31/2012,0
202907,829523,6886000.0,3453968.0,1616097.0,764746.0,330196.0,0.0,42054.0,41541.0,18509.0,858924.0,4190105.0,2044963.0,1605.0,3/31/2012,0
203043,17973,171540.0,81915.0,29769.0,11261.0,2523.0,0.0,552.0,2375.0,476.0,56746.0,89363.0,42720.0,83.0,3/31/2012,0
203052,9129,65341.0,41345.0,23376.0,1844.0,5737.0,0.0,1017.0,390.0,407.0,25786.0,30282.0,0.0,16.0,3/31/2012,0
203070,29496,209416.0,79371.0,22222.0,46273.0,9194.0,0.0,1393.0,1406.0,174.0,60913.0,118603.0,0.0,37.0,3/31/2012,0
203418,31858,285347.0,184383.0,81112.0,58926.0,25470.0,0.0,3338.0,2204.0,797.0,30236.0,205597.0,83127.0,60.0,3/31/2012,0
203575,7148,84844.0,56357.0,50897.0,3348.0,0.0,0.0,291.0,538.0,79.0,13078.0,59416.0,16251.0,24.0,3/31/2012,0
204004,884471,7121233.0,4659963.0,1826811.0,2372209.0,346662.0,0.0,73996.0,36341.0,18294.0,568129.0,4656511.0,1400641.0,911.0,3/31/2012,0
204077,20817,196033.0,119650.0,84359.0,29052.0,269.0,0.0,1106.0,1434.0,-44.0,32264.0,141513.0,462.0,45.0,3/31/2012,0
204237,9240,218717.0,164929.0,62163.0,61702.0,22684.0,1038.0,7403.0,1896.0,-1223.0,59937.0,135896.0,14605.0,67.0,3/31/2012,0
204376,15472,150754.0,85376.0,50792.0,21709.0,5346.0,0.0,1349.0,771.0,-15.0,31474.0,103282.0,22648.0,24.0,3/31/2012,0
204826,22794,237181.0,100936.0,40536.0,39468.0,10543.0,418.0,2264.0,1224.0,744.0,53554.0,150173.0,81374.0,60.0,3/31/2012,0
205159,4992,42901.0,27093.0,5684.0,6877.0,6237.0,0.0,319.0,298.0,83.0,14350.0,22865.0,3860.0,10.0,3/31/2012,0
205243,32683,215174.0,120200.0,37363.0,60525.0,4809.0,1192.0,2821.0,1664.0,1121.0,61339.0,117404.0,72645.0,66.0,3/31/2012,0
205346,20807,234934.0,138912.0,28665.0,38715.0,15855.0,0.0,3226.0,1138.0,1038.0,70618.0,142260.0,70442.0,48.0,3/31/2012,0
205458,5801,67875.0,46175.0,8062.0,11241.0,7167.0,0.0,647.0,429.0,139.0,14853.0,47019.0,11113.0,12.0,3/31/2012,0
205542,21565,192723.0,97565.0,8773.0,34467.0,9431.0,0.0,1040.0,911.0,652.0,57262.0,104981.0,71972.0,30.0,3/31/2012,0
205654,135498,1515311.0,1208293.0,402273.0,595195.0,153237.0,10063.0,36025.0,11209.0,1395.0,151804.0,1199989.0,126337.0,330.0,3/31/2012,0
206156,19037,206474.0,149378.0,33928.0,98831.0,5717.0,0.0,2173.0,1225.0,1264.0,69341.0,93401.0,18016.0,59.0,3/31/2012,0
206174,26899,303086.0,185199.0,151020.0,33233.0,743.0,0.0,1800.0,1336.0,600.0,30579.0,242160.0,17311.0,49.0,3/31/2012,0
206473,23141,183220.0,153892.0,152420.0,1159.0,0.0,0.0,76.0,1176.0,335.0,21405.0,122193.0,9192.0,55.0,3/31/2012,0
206772,15599,129832.0,84642.0,498.0,84136.0,0.0,0.0,1225.0,669.0,267.0,17677.0,96401.0,4014.0,26.0,3/31/2012,0
206950,3373,40896.0,25249.0,8313.0,5080.0,4912.0,0.0,373.0,412.0,85.0,11242.0,22031.0,8719.0,16.0,3/31/2012,0
207041,3429,36499.0,15447.0,4639.0,5114.0,2130.0,0.0,307.0,217.0,63.0,9381.0,22534.0,11551.0,8.0,3/31/2012,0
207050,31566,320204.0,205590.0,18326.0,156178.0,24378.0,0.0,4214.0,2869.0,1146.0,104529.0,148178.0,71889.0,105.0,3/31/2012,0
207452,22691,201743.0,107728.0,34562.0,47569.0,12301.0,1568.0,3418.0,1369.0,759.0,61247.0,95276.0,79466.0,50.0,3/31/2012,0
207470,37188,254635.0,115632.0,58243.0,25437.0,12308.0,194.0,1036.0,1827.0,3.0,53711.0,145133.0,24269.0,69.0,3/31/2012,0
207555,14261,137941.0,81109.0,17013.0,28792.0,14392.0,0.0,1714.0,1202.0,181.0,41396.0,74693.0,34175.0,44.0,3/31/2012,0
207845,88494,803194.0,463896.0,148283.0,249566.0,35719.0,833.0,8504.0,6349.0,1631.0,63985.0,583207.0,279320.0,229.0,3/31/2012,0
207872,19218,248807.0,153235.0,23837.0,99567.0,28293.0,312.0,6610.0,3435.0,-62.0,38025.0,172513.0,23655.0,110.0,3/31/2012,0
207957,1626,18607.0,4962.0,793.0,595.0,1730.0,0.0,212.0,139.0,2.0,9824.0,7040.0,8466.0,6.0,3/31/2012,0
208057,60580,492453.0,294345.0,43493.0,129963.0,79203.0,158.0,8000.0,1282.0,2709.0,26558.0,398307.0,112755.0,45.0,3/31/2012,0
208244,916810,,,,,,,,,,,,,,3/31/2012,0
208347,4332,53714.0,45352.0,15473.0,16413.0,2903.0,70.0,396.0,585.0,71.0,13565.0,32986.0,1285.0,23.0,3/31/2012,0
208440,7910,99360.0,71960.0,10684.0,36195.0,8523.0,0.0,1277.0,508.0,406.0,38770.0,49614.0,1525.0,19.0,3/31/2012,0
208459,8838,89977.0,14750.0,200.0,2364.0,12275.0,0.0,627.0,329.0,270.0,7468.0,73615.0,2468.0,4.0,3/31/2012,0
208570,44500,429806.0,338124.0,30104.0,297143.0,9917.0,0.0,10378.0,3265.0,72.0,35254.0,345989.0,0.0,93.0,3/31/2012,0
208655,24251,259817.0,150804.0,7448.0,60823.0,15576.0,0.0,2306.0,1177.0,701.0,74437.0,140684.0,64987.0,56.0,3/31/2012,0
208972,11583,79985.0,39638.0,38310.0,961.0,0.0,26.0,200.0,515.0,-10.0,4178.0,63348.0,26748.0,18.0,3/31/2012,0
209148,33955,385804.0,204691.0,22567.0,98239.0,50382.0,0.0,2474.0,2435.0,358.0,25034.0,319949.0,70310.0,94.0,3/31/2012,0
209362,8369,50911.0,24959.0,5531.0,14327.0,3882.0,0.0,911.0,519.0,101.0,12202.0,29974.0,0.0,15.0,3/31/2012,0
209447,7687,71860.0,31425.0,11780.0,11392.0,1017.0,0.0,386.0,606.0,122.0,18408.0,45326.0,28300.0,27.0,3/31/2012,0
209559,14671,69862.0,24591.0,8065.0,9200.0,1652.0,0.0,964.0,261.0,161.0,19627.0,30536.0,36087.0,12.0,3/31/2012,0
209830,17660,165950.0,116167.0,34623.0,56043.0,17420.0,0.0,2682.0,903.0,246.0,46808.0,95750.0,22216.0,32.0,3/31/2012,0
209858,34968,309642.0,202254.0,38352.0,114260.0,28341.0,0.0,3470.0,2530.0,732.0,64487.0,194534.0,63712.0,84.0,3/31/2012,0
210238,38750,420688.0,198391.0,32865.0,136692.0,15103.0,971.0,6512.0,3104.0,-379.0,171222.0,204204.0,85235.0,143.0,3/31/2012,0
210256,14880,112653.0,61845.0,23187.0,23972.0,8380.0,0.0,696.0,815.0,532.0,30829.0,62657.0,22227.0,25.0,3/31/2012,0
210434,7038467,,,,,,,,,,,,,,3/31/2012,0
210452,3097,30610.0,26544.0,8447.0,8447.0,1283.0,0.0,356.0,197.0,110.0,7085.0,16852.0,1649.0,7.0,3/31/2012,0
210555,14032,114094.0,54120.0,18577.0,26697.0,6988.0,0.0,1232.0,700.0,290.0,27406.0,71874.0,51889.0,24.0,3/31/2012,0
210779,15267,135014.0,111556.0,79882.0,22010.0,4958.0,0.0,1106.0,874.0,180.0,13473.0,86931.0,2089.0,34.0,3/31/2012,0
211114,11864,131371.0,71028.0,31254.0,5661.0,32310.0,1067.0,766.0,1079.0,392.0,44257.0,64610.0,42684.0,34.0,3/31/2012,0
211271,160020,1171562.0,1039901.0,570463.0,446170.0,21398.0,0.0,36797.0,15733.0,627.0,98744.0,778546.0,85997.0,402.0,3/31/2012,0
211338,12952,120918.0,97419.0,43215.0,35009.0,7566.0,0.0,2418.0,901.0,363.0,24396.0,79978.0,10102.0,37.0,3/31/2012,0
211851,7040,71399.0,46977.0,6080.0,26537.0,3700.0,0.0,776.0,379.0,269.0,16072.0,38694.0,13624.0,14.0,3/31/2012,0
211954,3399,34710.0,20843.0,5180.0,9008.0,4956.0,794.0,239.0,356.0,32.0,16466.0,14295.0,4497.0,14.0,3/31/2012,0
212018,36311,398777.0,248755.0,150158.0,51158.0,20670.0,0.0,2586.0,2409.0,1172.0,67204.0,274848.0,73415.0,90.0,3/31/2012,0
212335,4868,64499.0,44015.0,11363.0,26164.0,4535.0,0.0,1097.0,584.0,107.0,25212.0,34269.0,7723.0,15.0,3/31/2012,0
212344,20174,90463.0,39898.0,4154.0,10743.0,7188.0,137.0,793.0,479.0,477.0,20502.0,47722.0,43080.0,21.0,3/31/2012,0
212465,10709550,,,,,,,,,,,,,,3/31/2012,0
212522,64096,737453.0,397063.0,98794.0,149279.0,93611.0,2920.0,6001.0,6350.0,2632.0,47527.0,590773.0,259321.0,241.0,3/31/2012,0
212577,171002,1564351.0,1164777.0,783471.0,361575.0,15743.0,0.0,36121.0,11459.0,2016.0,29565.0,1227179.0,32291.0,293.0,3/31/2012,0
213471,34868,275777.0,142490.0,127326.0,18671.0,0.0,0.0,1397.0,700.0,582.0,10831.0,229465.0,0.0,17.0,3/31/2012,0
213538,27379,166437.0,41102.0,13259.0,14169.0,3890.0,0.0,898.0,901.0,413.0,56956.0,80732.0,96366.0,38.0,3/31/2012,0
213912,8116,106217.0,67099.0,36913.0,24696.0,4031.0,281.0,638.0,816.0,179.0,36250.0,50545.0,22876.0,40.0,3/31/2012,0
213958,5667,61050.0,39094.0,12895.0,17807.0,3811.0,0.0,631.0,458.0,232.0,24430.0,26458.0,6560.0,16.0,3/31/2012,0
214106,50315,578803.0,316903.0,229332.0,67037.0,13422.0,0.0,5967.0,3708.0,1519.0,53271.0,462950.0,74205.0,118.0,3/31/2012,0
214414,89512,944948.0,482019.0,83590.0,232638.0,102855.0,3306.0,5152.0,5586.0,2209.0,115263.0,649693.0,345029.0,250.0,3/31/2012,0
214722,66889,635705.0,372612.0,100865.0,192280.0,68353.0,0.0,7593.0,5708.0,2094.0,57246.0,484481.0,192100.0,185.0,3/31/2012,0
214807,8438000,,,,,,,,,,,,,,3/31/2012,0
214843,19562,207990.0,151538.0,33458.0,45761.0,32066.0,0.0,2075.0,1943.0,889.0,62192.0,120206.0,36037.0,73.0,3/31/2012,0
215130,140612,1332612.0,1103878.0,51424.0,1020720.0,29423.0,0.0,18589.0,3875.0,7609.0,42536.0,1116170.0,100260.0,62.0,3/31/2012,0
215251,6002,42532.0,24667.0,13172.0,7895.0,2172.0,0.0,774.0,362.0,-12.0,13576.0,22871.0,8414.0,13.0,3/31/2012,0
215345,29379,272693.0,163375.0,27611.0,72387.0,23721.0,0.0,2893.0,1935.0,947.0,95509.0,126628.0,83626.0,72.0,3/31/2012,0
215354,8418,98890.0,62658.0,18539.0,37445.0,5443.0,428.0,1450.0,1206.0,-148.0,23684.0,58435.0,14595.0,28.0,3/31/2012,0
215653,2374,23393.0,15003.0,1265.0,6105.0,2591.0,0.0,300.0,172.0,113.0,5403.0,13099.0,2098.0,5.0,3/31/2012,0
215662,63872,639320.0,388068.0,39631.0,243441.0,75736.0,0.0,6415.0,4650.0,1083.0,109097.0,448003.0,180405.0,159.0,3/31/2012,0
215710,43222,448176.0,287859.0,173688.0,77880.0,16187.0,0.0,3883.0,3229.0,375.0,26810.0,367846.0,113058.0,134.0,3/31/2012,0
216164,11548,145961.0,69957.0,24164.0,20317.0,13131.0,0.0,748.0,806.0,403.0,53328.0,69641.0,0.0,31.0,3/31/2012,0
216230,15044,109503.0,70258.0,14616.0,52602.0,2764.0,0.0,2053.0,831.0,31.0,36572.0,57745.0,11767.0,39.0,3/31/2012,0
216632,18574,211101.0,142056.0,38536.0,89609.0,10089.0,0.0,5871.0,1628.0,-1547.0,41671.0,122315.0,35699.0,56.0,3/31/2012,0
216922,381667,3335440.0,2434847.0,1073542.0,1129596.0,136313.0,8480.0,52827.0,23971.0,-4724.0,73088.0,2761637.0,148201.0,832.0,3/31/2012,0
217059,16933,139632.0,89641.0,15455.0,50818.0,11938.0,0.0,731.0,1143.0,644.0,42855.0,77923.0,27906.0,44.0,3/31/2012,0
217620,40193,415038.0,221062.0,85048.0,92355.0,28016.0,0.0,3184.0,2997.0,707.0,48454.0,304421.0,145911.0,117.0,3/31/2012,0
218131,56186,351847.0,194913.0,15487.0,169599.0,7931.0,0.0,4044.0,1836.0,215.0,99710.0,192594.0,70804.0,68.0,3/31/2012,0
218261,10559,102258.0,36245.0,21141.0,6530.0,3164.0,0.0,392.0,414.0,460.0,31319.0,60262.0,31884.0,21.0,3/31/2012,0
218757,1371,14312.0,8930.0,3225.0,3634.0,1259.0,0.0,87.0,120.0,21.0,5042.0,7848.0,0.0,5.0,3/31/2012,0
218775,6499,72431.0,51716.0,42037.0,7576.0,1785.0,0.0,296.0,427.0,147.0,3062.0,58413.0,13943.0,12.0,3/31/2012,0
218850,2597,26028.0,12274.0,1970.0,2584.0,570.0,0.0,212.0,219.0,238.0,11899.0,11516.0,3821.0,7.0,3/31/2012,0
218878,14843,160200.0,118953.0,61029.0,38255.0,3667.0,0.0,867.0,1447.0,-68.0,41932.0,102902.0,22935.0,48.0,3/31/2012,0
219044,4977,47288.0,30701.0,10312.0,11414.0,4782.0,12.0,393.0,431.0,178.0,9919.0,32268.0,12526.0,15.0,3/31/2012,0
219259,15660,157112.0,84002.0,34571.0,37452.0,5151.0,346.0,1118.0,1628.0,124.0,84626.0,56341.0,53152.0,57.0,3/31/2012,0
219343,146847,1599836.0,667571.0,216247.0,286750.0,76164.0,0.0,20895.0,15800.0,2938.0,242457.0,1057427.0,809618.0,348.0,3/31/2012,0
219576,7849,65777.0,34698.0,10176.0,22814.0,1097.0,0.0,702.0,456.0,71.0,15954.0,37335.0,22909.0,13.0,3/31/2012,0
219651,22989,228739.0,93178.0,39377.0,28361.0,19090.0,0.0,1347.0,1510.0,961.0,17447.0,181384.0,116299.0,64.0,3/31/2012,0
219679,4354,37284.0,25637.0,17751.0,6195.0,104.0,0.0,311.0,342.0,40.0,6441.0,22571.0,5374.0,11.0,3/31/2012,0
219857,2652,21417.0,4651.0,1811.0,751.0,256.0,0.0,119.0,134.0,48.0,6920.0,11704.0,11330.0,7.0,3/31/2012,0
220059,25814,256234.0,122309.0,24689.0,43616.0,32691.0,0.0,2308.0,2491.0,593.0,17635.0,190194.0,113484.0,75.0,3/31/2012,0
220527,107408,1050869.0,671580.0,269382.0,310882.0,61852.0,0.0,16612.0,7158.0,1678.0,167750.0,655170.0,297735.0,274.0,3/31/2012,0
220844,12531,129980.0,46567.0,20597.0,16137.0,3707.0,0.0,338.0,542.0,475.0,15357.0,90877.0,71140.0,19.0,3/31/2012,0
220974,48636,454335.0,229039.0,114387.0,71006.0,22307.0,0.0,6409.0,2723.0,1453.0,31055.0,348945.0,162649.0,130.0,3/31/2012,0
221476,42138,397563.0,290199.0,97890.0,118150.0,28325.0,0.0,4677.0,2643.0,969.0,22277.0,290617.0,52334.0,100.0,3/31/2012,0
221775,22337,247193.0,208239.0,107230.0,87.0,605.0,0.0,7700.0,2260.0,-8028.0,69626.0,154105.0,0.0,74.0,3/31/2012,0
222147,883802,9327404.0,5518947.0,1434254.0,1839223.0,1169232.0,10.0,153007.0,66214.0,27270.0,974919.0,6570752.0,1491646.0,1965.0,3/31/2012,0
222156,22863,143678.0,62901.0,17751.0,33586.0,7879.0,0.0,2115.0,797.0,304.0,32850.0,87349.0,70382.0,26.0,3/31/2012,0
222446,41021,389627.0,274327.0,68307.0,143617.0,37029.0,527.0,6070.0,2402.0,692.0,61900.0,264003.0,76787.0,82.0,3/31/2012,0
222558,11193,130525.0,77736.0,9649.0,25265.0,23127.0,0.0,1200.0,504.0,729.0,9333.0,109615.0,29844.0,22.0,3/31/2012,0
222754,23676,209862.0,160655.0,21080.0,115667.0,21669.0,0.0,2973.0,1477.0,864.0,63810.0,116447.0,35895.0,46.0,3/31/2012,0
223005,43868,450059.0,255689.0,198779.0,50652.0,5404.0,0.0,3042.0,2578.0,75.0,33866.0,307145.0,53109.0,103.0,3/31/2012,0
223322,127600,1243005.0,922416.0,198643.0,527451.0,75606.0,0.0,18691.0,7417.0,4200.0,82802.0,1012788.0,43093.0,281.0,3/31/2012,0
223331,152169,1412989.0,738499.0,112296.0,337206.0,211687.0,5210.0,7078.0,12354.0,3042.0,133666.0,1070013.0,366010.0,442.0,3/31/2012,0
223452,6821,70909.0,39487.0,8733.0,16334.0,2425.0,0.0,729.0,238.0,190.0,19740.0,43409.0,25542.0,14.0,3/31/2012,0
223751,6126,64542.0,37815.0,10631.0,15000.0,3613.0,0.0,1444.0,401.0,109.0,12079.0,45858.0,18122.0,16.0,3/31/2012,0
223845,13388,111644.0,39099.0,20020.0,9503.0,3177.0,141.0,596.0,531.0,470.0,23342.0,74651.0,35057.0,26.0,3/31/2012,0
224178,222576,1939208.0,655317.0,389543.0,161668.0,12913.0,96.0,6633.0,7376.0,4165.0,54220.0,1140057.0,1098051.0,271.0,3/31/2012,0
224552,1864,25235.0,18868.0,1993.0,5569.0,3756.0,0.0,243.0,296.0,90.0,8652.0,14677.0,2226.0,11.0,3/31/2012,0
224637,44947,444016.0,296903.0,86300.0,166852.0,18711.0,0.0,5681.0,3974.0,865.0,113091.0,264571.0,57973.0,104.0,3/31/2012,0
224655,50010,601063.0,436931.0,57976.0,170785.0,85484.0,0.0,6763.0,4608.0,2154.0,73609.0,448546.0,64971.0,86.0,3/31/2012,0
224954,8499,65243.0,44612.0,22248.0,18063.0,1188.0,0.0,513.0,521.0,249.0,10245.0,46401.0,0.0,15.0,3/31/2012,0
225054,5529,73300.0,55379.0,26016.0,22664.0,5301.0,0.0,566.0,675.0,95.0,23379.0,41764.0,2816.0,19.0,3/31/2012,0
225157,11394,129056.0,112525.0,8486.0,50806.0,19901.0,0.0,1301.0,876.0,811.0,33757.0,83335.0,45.0,32.0,3/31/2012,0
225241,4424,42229.0,26328.0,8599.0,6395.0,3753.0,0.0,335.0,312.0,165.0,10173.0,26833.0,9523.0,10.0,3/31/2012,0
225335,55309,719605.0,452735.0,86178.0,316813.0,49420.0,0.0,14489.0,5000.0,-2039.0,20541.0,611198.0,158262.0,92.0,3/31/2012,0
225559,13783,365972.0,176465.0,89839.0,70092.0,9887.0,0.0,4584.0,3459.0,861.0,46682.0,277579.0,137188.0,99.0,3/31/2012,0
225942,3592,38225.0,15730.0,6267.0,4204.0,3147.0,82.0,109.0,346.0,20.0,8625.0,25435.0,18734.0,9.0,3/31/2012,0
226752,7088,67453.0,31994.0,4787.0,15570.0,3326.0,0.0,900.0,582.0,68.0,17558.0,39057.0,24894.0,21.0,3/31/2012,0
226949,1986,19259.0,13625.0,3139.0,2619.0,6073.0,0.0,148.0,242.0,17.0,4306.0,12922.0,1468.0,11.0,3/31/2012,0
227151,33310,242731.0,97008.0,32074.0,30905.0,23746.0,792.0,3113.0,1732.0,579.0,80374.0,113902.0,107900.0,65.0,3/31/2012,0
227179,71174,743992.0,350481.0,55866.0,215490.0,51317.0,5147.0,5356.0,4257.0,1611.0,92325.0,549216.0,273284.0,167.0,3/31/2012,0
227357,27447,269925.0,101444.0,17009.0,55861.0,16901.0,0.0,1915.0,1726.0,605.0,23122.0,209226.0,130961.0,56.0,3/31/2012,0
227656,4062,65523.0,44912.0,10209.0,27832.0,4530.0,0.0,972.0,636.0,47.0,11688.0,47010.0,9926.0,16.0,3/31/2012,0
227777,39362,349687.0,271313.0,269143.0,2170.0,0.0,0.0,1162.0,2969.0,679.0,54558.0,252931.0,25901.0,86.0,3/31/2012,0
228000,78098,328024.0,263868.0,160811.0,72097.0,17799.0,0.0,3400.0,3037.0,785.0,62245.0,179953.0,13715.0,102.0,3/31/2012,0
228055,3937,48600.0,21192.0,2695.0,6993.0,2841.0,0.0,477.0,258.0,85.0,14654.0,29795.0,13591.0,9.0,3/31/2012,0
228158,24796,288948.0,219701.0,47600.0,108980.0,41793.0,319.0,2677.0,2111.0,1137.0,61562.0,184995.0,43822.0,73.0,3/31/2012,0
228279,32461,332368.0,200864.0,114440.0,39754.0,35954.0,0.0,3270.0,2011.0,745.0,71639.0,213518.0,76926.0,72.0,3/31/2012,0
228345,22753,160781.0,125773.0,33635.0,87089.0,1573.0,244.0,2600.0,507.0,806.0,13506.0,123534.0,0.0,19.0,3/31/2012,0
229070,35514,167939.0,128255.0,12881.0,115374.0,0.0,0.0,880.0,1486.0,180.0,0.0,130876.0,0.0,35.0,3/31/2012,0
229173,6029,73555.0,64084.0,49524.0,9847.0,4287.0,0.0,718.0,623.0,108.0,5868.0,47033.0,2808.0,17.0,3/31/2012,0
229342,15971,156206.0,80053.0,19007.0,11494.0,13960.0,0.0,1580.0,601.0,548.0,68605.0,59793.0,46467.0,22.0,3/31/2012,0
229454,8760,97069.0,49429.0,14180.0,18624.0,4820.0,0.0,857.0,726.0,464.0,24704.0,63494.0,40623.0,24.0,3/31/2012,0
229801,1609926,15931848.0,10984321.0,2394764.0,5696952.0,1787955.0,8672.0,132870.0,94062.0,37886.0,3471239.0,7574943.0,829164.0,2941.0,3/31/2012,0
229874,27552,259869.0,151452.0,137144.0,10002.0,450.0,0.0,1300.0,1933.0,101.0,22645.0,181292.0,16520.0,58.0,3/31/2012,0
229913,1062022,,,,,,,,,,,,,,3/31/2012,0
229940,6560,52878.0,29815.0,14762.0,9194.0,4154.0,0.0,475.0,375.0,207.0,12664.0,33375.0,12393.0,22.0,3/31/2012,0
229959,2157,24721.0,3208.0,414.0,985.0,168.0,0.0,69.0,147.0,0.0,10825.0,11665.0,0.0,6.0,3/31/2012,0
230254,9157,71549.0,36071.0,15268.0,13463.0,4708.0,19.0,499.0,459.0,87.0,21149.0,40687.0,0.0,23.0,3/31/2012,0
230357,2714,52128.0,33964.0,3475.0,8698.0,8755.0,0.0,442.0,433.0,32.0,18180.0,31200.0,6517.0,18.0,3/31/2012,0
230423,38945,234203.0,116978.0,59165.0,35484.0,11483.0,806.0,1688.0,1815.0,234.0,77944.0,105922.0,59754.0,65.0,3/31/2012,0
230610,23278,237082.0,143276.0,58190.0,48125.0,25933.0,1080.0,2553.0,1774.0,406.0,81110.0,129203.0,52615.0,56.0,3/31/2012,0
230740,6443,78755.0,50469.0,5833.0,35540.0,6726.0,0.0,963.0,393.0,301.0,9473.0,57217.0,20691.0,11.0,3/31/2012,0
230759,131943,927518.0,430605.0,49239.0,279701.0,81297.0,0.0,5748.0,4588.0,4662.0,29667.0,611129.0,421345.0,211.0,3/31/2012,0
231149,40020,344177.0,137548.0,42368.0,43785.0,12182.0,0.0,1024.0,1761.0,1082.0,113109.0,181745.0,151716.0,70.0,3/31/2012,0
231242,186602,2340102.0,1549579.0,284966.0,778621.0,477109.0,0.0,35584.0,16138.0,1420.0,235087.0,1842121.0,616122.0,332.0,3/31/2012,0
231279,9312,83303.0,35891.0,27968.0,5806.0,888.0,0.0,426.0,437.0,125.0,15935.0,57933.0,7425.0,18.0,3/31/2012,0
231336,15111,156671.0,62633.0,40124.0,17549.0,3085.0,0.0,959.0,1129.0,228.0,38952.0,99880.0,82854.0,38.0,3/31/2012,0
231671,13827,174026.0,112643.0,97549.0,11761.0,1182.0,610.0,473.0,1204.0,31.0,32949.0,124146.0,19.0,41.0,3/31/2012,0
232258,3525,21632.0,6480.0,536.0,3659.0,318.0,0.0,320.0,119.0,52.0,7815.0,9249.0,12225.0,8.0,3/31/2012,0
232847,14693,158235.0,71400.0,21116.0,30235.0,5648.0,0.0,624.0,880.0,496.0,41629.0,90227.0,48176.0,37.0,3/31/2012,0
232856,39709,314253.0,193353.0,75717.0,99146.0,11812.0,0.0,3929.0,2224.0,1897.0,26257.0,246044.0,44874.0,98.0,3/31/2012,0
233031,16275048,,,,,,,,,,,,,,3/31/2012,0
233246,10817,100164.0,49388.0,7945.0,25554.0,3465.0,0.0,357.0,344.0,178.0,34635.0,49190.0,29084.0,25.0,3/31/2012,0
233358,22952,179105.0,116037.0,23207.0,42270.0,25665.0,0.0,1838.0,1081.0,913.0,78286.0,76550.0,24919.0,45.0,3/31/2012,0
233442,2933,32295.0,21510.0,6697.0,9542.0,2278.0,0.0,322.0,233.0,67.0,8556.0,20711.0,2312.0,11.0,3/31/2012,0
233451,4682,42008.0,25476.0,3580.0,8338.0,4800.0,0.0,249.0,129.0,55.0,11885.0,25087.0,2146.0,7.0,3/31/2012,0
233527,16706,208955.0,126556.0,56427.0,45638.0,8861.0,35.0,1548.0,1165.0,399.0,48449.0,116455.0,48462.0,38.0,3/31/2012,0
233554,56297,511863.0,362854.0,45021.0,163502.0,127888.0,1082.0,7104.0,3894.0,1638.0,43500.0,405473.0,44770.0,133.0,3/31/2012,0
234056,7432,108405.0,55979.0,18643.0,14343.0,9698.0,0.0,640.0,523.0,455.0,41734.0,57542.0,19395.0,16.0,3/31/2012,0
234355,98907,905525.0,428105.0,116393.0,187808.0,36486.0,0.0,9232.0,7759.0,2469.0,292260.0,494277.0,277620.0,279.0,3/31/2012,0
234506,23483,219007.0,112735.0,53750.0,32156.0,10024.0,0.0,1441.0,1429.0,412.0,41797.0,153519.0,66867.0,56.0,3/31/2012,0
234739,63418,659988.0,459066.0,154748.0,245046.0,40362.0,2299.0,6049.0,5590.0,1592.0,93594.0,486594.0,63642.0,230.0,3/31/2012,0
234841,32706,192601.0,57076.0,14561.0,25103.0,4109.0,0.0,711.0,329.0,895.0,11567.0,135105.0,131410.0,12.0,3/31/2012,0
235017,14402,132165.0,96767.0,40811.0,44159.0,8016.0,0.0,1165.0,1207.0,146.0,27151.0,87238.0,12501.0,43.0,3/31/2012,0
235174,12622,75966.0,51304.0,24108.0,26778.0,289.0,0.0,1862.0,787.0,-216.0,1926.0,60871.0,11468.0,17.0,3/31/2012,0
235231,20631,197244.0,122119.0,35536.0,42461.0,14557.0,0.0,2401.0,1301.0,467.0,36240.0,138777.0,30347.0,47.0,3/31/2012,0
235316,3056,37948.0,25142.0,10117.0,12339.0,1772.0,0.0,555.0,464.0,-1.0,9662.0,22373.0,1874.0,18.0,3/31/2012,0
235446,21065,212316.0,103123.0,23949.0,42078.0,13339.0,0.0,800.0,1246.0,453.0,67070.0,122270.0,94369.0,55.0,3/31/2012,0
235530,36198,351521.0,197846.0,52804.0,93920.0,26409.0,0.0,2556.0,3269.0,1435.0,32888.0,266609.0,120333.0,119.0,3/31/2012,0
235558,1231,16797.0,11100.0,1318.0,2780.0,1190.0,0.0,91.0,140.0,26.0,4494.0,8682.0,0.0,5.0,3/31/2012,0
235950,10374,74571.0,24509.0,2139.0,7528.0,2670.0,0.0,717.0,542.0,52.0,26449.0,37511.0,32964.0,20.0,3/31/2012,0
236050,4897,54822.0,23696.0,2217.0,4515.0,1287.0,0.0,321.0,359.0,47.0,20230.0,29609.0,14848.0,15.0,3/31/2012,0
236153,99018,1149633.0,701732.0,137239.0,265899.0,134245.0,9418.0,9625.0,9692.0,2755.0,105626.0,916561.0,241347.0,318.0,3/31/2012,0
236256,10052,87065.0,24040.0,7626.0,6819.0,1380.0,0.0,353.0,390.0,164.0,25407.0,44461.0,43384.0,21.0,3/31/2012,0
